	Rep11_MOB.st_mat.processed	average
Akr1b10	0.45300000000000035	0.18416090509114733
St18	0.6210000000000004	0.2897548711502351
Ccdc107	0.5020000000000003	0.21495914519171455
Amigo2	0.5320000000000004	0.23381521055940882
Gal3st4	0.4190000000000003	0.16279069767442716
Tln1	0.5160000000000003	0.22375864236330523
Nod1	0.47200000000000036	0.19610307982402037
Creb3l1	0.43200000000000033	0.17096165933376134
Hint2	0.4150000000000003	0.16027655562540125
Trmt1l	0.7140000000000005	0.34820867379008735
Med11	0.5020000000000003	0.21495914519171455
St6galnac3	0.5850000000000004	0.26712759270900205
Itga9	0.32300000000000023	0.10245128849780549
Gm525	0.4240000000000003	0.16593337523570953
Dnajc16	0.6460000000000005	0.30546825895664703
Fam167a	0.5470000000000004	0.24324324324325594
Slc39a3	0.48000000000000037	0.20113136392207218
Grip1	0.5200000000000004	0.22627278441233112
Trmt12	0.5380000000000004	0.23758642363294769
Mdp1	0.5520000000000004	0.24638592080453833
Rhcg	0.9080000000000007	0.47014456316784364
Cep112	0.4120000000000003	0.15839094908863183
Gatsl2	0.4310000000000003	0.17033312382150487
Selrc1	0.5720000000000004	0.2589566310496678
Sirt4	0.4850000000000004	0.20427404148335454
Jag1	0.45900000000000035	0.1879321181646862
Fcf1	0.5760000000000004	0.26147077309869377
Clec1a	0.5020000000000003	0.21495914519171455
Cdk18	0.5230000000000004	0.22815839094910054
Stk11ip	0.4990000000000004	0.2130735386549452
X3000002C10Rik	0.6100000000000004	0.2828409805154139
Sap30bp	0.5330000000000004	0.2344437460716653
Slc29a1	0.5420000000000004	0.24010056568197358
Dennd1a	0.5560000000000004	0.24890006285356422
Ttbk1	0.44000000000000034	0.17598994343181315
Mpp7	0.6110000000000004	0.2834695160276704
Lamp3	0.3740000000000003	0.13450659962288575
Fam122b	0.5620000000000004	0.2526712759271031
Gpx3	0.35600000000000026	0.12319296040226918
Zfp119b	0.4290000000000003	0.16907605279699192
Elp4	0.4900000000000004	0.20741671904463693
Msl3	0.5660000000000004	0.255185417976129
Trerf1	0.44200000000000034	0.1772470144563261
Ptpla	0.48100000000000037	0.20175989943432865
Dpp3	0.5520000000000004	0.24638592080453833
X5530601H04Rik	0.3870000000000003	0.14267756128221992
Rbbp8	0.5930000000000004	0.27215587680705383
Rbpj	0.6210000000000004	0.2897548711502351
Kif7	0.4930000000000004	0.20930232558140635
Hunk	0.5070000000000003	0.21810182275299694
Eya3	0.4820000000000004	0.20238843494658512
Abhd2	0.44800000000000034	0.18101822752986496
Zc2hc1c	0.4150000000000003	0.16027655562540125
Oaz3	0.5690000000000004	0.2570710245128984
Slc38a9	0.4850000000000004	0.20427404148335454
Slc25a32	0.4280000000000003	0.16844751728473545
Naf1	0.6010000000000004	0.2771841609051056
Ms4a6b	0.4070000000000003	0.15524827152734944
Igf2bp2	0.5700000000000004	0.2576995600251549
Imp4	0.5270000000000004	0.23067253299812646
Cecr2	0.4170000000000003	0.16153362664991422
Fstl1	0.4960000000000004	0.21118793211817577
Dhx8	0.6380000000000005	0.30043997485859525
Ccdc106	0.6590000000000005	0.3136392206159812
Sprn	0.4850000000000004	0.20427404148335454
Utp23	0.6130000000000004	0.28472658705218334
Trim3	0.4280000000000003	0.16844751728473545
Adamtsl2	0.4160000000000003	0.16090509113765772
Efna1	0.44500000000000034	0.17913262099309551
Pir	0.34500000000000025	0.11627906976744795
Gemin8	0.4300000000000003	0.1697045883092484
Ppp1r14c	0.5480000000000004	0.24387177875551244
Gm5141	0.4030000000000003	0.15273412947832354
Slc10a7	0.44200000000000034	0.1772470144563261
Klhl36	0.5360000000000004	0.2363293526084347
Tnfsf12	0.44000000000000034	0.17598994343181315
Echdc2	0.44900000000000034	0.18164676304212143
Trim45	0.3770000000000003	0.13639220615965517
Sfmbt2	0.4150000000000003	0.16027655562540125
Nsun7	0.5650000000000004	0.25455688246387254
Phf10	0.5990000000000004	0.27592708988059267
Gm14327	0.5420000000000004	0.24010056568197358
Trim12c	0.5130000000000003	0.22187303582653578
X6330408A02Rik	0.4310000000000003	0.17033312382150487
Impdh2	0.5720000000000004	0.2589566310496678
Ero1l	0.5260000000000004	0.23004399748586996
Kdm5d	0.5730000000000004	0.2595851665619243
Acaa1b	0.5700000000000004	0.2576995600251549
Grik4	0.5570000000000004	0.2495285983658207
Ppp1r10	0.4850000000000004	0.20427404148335454
Zfp867	0.4870000000000004	0.20553111250786749
Nme6	0.4950000000000004	0.2105593966059193
Tgm2	0.5320000000000004	0.23381521055940882
Fam35a	0.4190000000000003	0.16279069767442716
Kcnn4	0.4310000000000003	0.17033312382150487
Grin2b	0.5520000000000004	0.24638592080453833
Col10a1	0.47100000000000036	0.1954745443117639
Pdf	0.5280000000000004	0.23130106851038293
Myo1h	0.4280000000000003	0.16844751728473545
Smad9	0.5060000000000003	0.21747328724074047
Fpgt	0.5160000000000003	0.22375864236330523
A430033K04Rik	0.44900000000000034	0.18164676304212143
Tmem238	0.6070000000000004	0.2809553739786445
Hmgb2	0.43400000000000033	0.17221873035827429
Nr2c2ap	0.5110000000000003	0.22061596480202283
Lrrc14b	0.32100000000000023	0.10119421747329255
Erich1	0.47500000000000037	0.19798868636078978
Toe1	0.5560000000000004	0.24890006285356422
Psen2	0.5210000000000004	0.2269013199245876
Cchcr1	0.45300000000000035	0.18416090509114733
Dynlt1f	0.5850000000000004	0.26712759270900205
Cenpt	0.6420000000000005	0.30295411690762114
Leng1	0.5570000000000004	0.2495285983658207
Arhgap27	0.5210000000000004	0.2269013199245876
X1110002L01Rik	0.5460000000000004	0.24261470773099947
Gucy2f	0.36200000000000027	0.12696417347580805
Acvrl1	0.4860000000000004	0.204902576995611
Ccnd3	0.5110000000000003	0.22061596480202283
Asb7	0.4170000000000003	0.16153362664991422
Polr2a	0.4970000000000004	0.21181646763043224
Hmox1	0.5820000000000004	0.2652419861722326
Lmnb1	0.4980000000000004	0.21244500314268872
Mob3b	0.44300000000000034	0.17787554996858257
Nnt	0.5820000000000004	0.2652419861722326
Zkscan4	0.4020000000000003	0.15210559396606707
Pck2	0.5160000000000003	0.22375864236330523
Kdm5c	0.4840000000000004	0.20364550597109807
Nhs	0.2600000000000002	0.06285355122564754
Gsap	0.5390000000000004	0.23821495914520416
Gm2115	0.4210000000000003	0.1640477686989401
Cep164	0.6550000000000005	0.3111250785669553
Stard13	0.5390000000000004	0.23821495914520416
Mrpl27	0.4960000000000004	0.21118793211817577
Gcnt2	0.46900000000000036	0.19421747328725095
X1110008L16Rik	0.47600000000000037	0.19861722187304626
Zfp697	0.47800000000000037	0.1998742928975592
Traf4	0.45100000000000035	0.18290383406663438
Zfyve16	0.47500000000000037	0.19798868636078978
Tmem88b	0.6460000000000005	0.30546825895664703
Nsun4	0.5510000000000004	0.24575738529228186
Ccnyl1	0.5550000000000004	0.24827152734130775
Kbtbd8	0.7800000000000006	0.38969201759901473
Racgap1	0.46900000000000036	0.19421747328725095
Crocc	0.6030000000000004	0.27844123192961856
Cd1d1	0.4840000000000004	0.20364550597109807
Rasl11a	0.5500000000000004	0.2451288497800254
Chrm2	0.46900000000000036	0.19421747328725095
Skap2	0.4970000000000004	0.21181646763043224
Armcx6	0.3760000000000003	0.1357636706473987
Tagap	0.5310000000000004	0.23318667504715235
Zfp182	0.43900000000000033	0.17536140791955668
Ehd2	0.4200000000000003	0.16341923318668364
Dhrs3	0.45600000000000035	0.18604651162791674
Qrfpr	0.5330000000000004	0.2344437460716653
Tmem81	0.43800000000000033	0.1747328724073002
Cep110	0.4910000000000004	0.2080452545568934
Eef2k	1.0989999999999898	0.5901948460088234
Adat2	0.3160000000000002	0.09805153991201017
Tsacc	0.4970000000000004	0.21181646763043224
Dmpk	0.4830000000000004	0.2030169704588416
Dhx34	0.6630000000000005	0.3161533626650071
Mapk7	0.4990000000000004	0.2130735386549452
Klhl28	0.3890000000000003	0.14393463230673287
D030025E07Rik	0.5680000000000004	0.2564424890006419
Col27a1	0.5750000000000004	0.26084223758643726
Tmem200a	0.47900000000000037	0.2005028284098157
Slc27a1	0.5470000000000004	0.24324324324325594
Tex261	0.45700000000000035	0.18667504714017322
Slc25a13	0.6190000000000004	0.2884978001257222
Crabp1	0.7790000000000006	0.3890634820867583
Rwdd3	0.3760000000000003	0.1357636706473987
Psmd11	0.47200000000000036	0.19610307982402037
Recql	0.5310000000000004	0.23318667504715235
E2f1	0.45700000000000035	0.18667504714017322
Ptrf	0.45300000000000035	0.18416090509114733
Stc1	0.48100000000000037	0.20175989943432865
Trub2	0.4850000000000004	0.20427404148335454
Ftsj3	0.5600000000000004	0.25141420490259014
Stra13	0.5370000000000004	0.2369578881206912
Def6	0.46500000000000036	0.19170333123822503
Nqo1	0.5680000000000004	0.2564424890006419
Ccdc59	0.7270000000000005	0.35637963544942153
Gjb1	0.5160000000000003	0.22375864236330523
Fkbpl	0.5290000000000004	0.2319296040226394
Camkmt	0.5250000000000004	0.22941546197361348
Ell3	0.5690000000000004	0.2570710245128984
Szt2	0.5090000000000003	0.2193588937775099
Rdm1	0.4090000000000003	0.15650534255186238
Zfp120	0.4970000000000004	0.21181646763043224
Nsun5	0.46900000000000036	0.19421747328725095
Lrrc45	0.5150000000000003	0.22313010685104873
Zmat1	0.5460000000000004	0.24261470773099947
Elmod3	0.5110000000000003	0.22061596480202283
Macrod1	0.4990000000000004	0.2130735386549452
Slc9a9	0.45700000000000035	0.18667504714017322
Grid2ip	0.47300000000000036	0.19673161533627684
Rimkla	0.5070000000000003	0.21810182275299694
B3gnt2	0.4990000000000004	0.2130735386549452
Tgfbr3	0.5390000000000004	0.23821495914520416
Cdca8	0.5240000000000004	0.228786926461357
Mettl10	0.6830000000000005	0.3287240729101366
Rfc3	0.5590000000000004	0.25078566939033364
Nyap1	0.46300000000000036	0.19044626021371208
Rhebl1	0.4890000000000004	0.20678818353238043
Adcy9	0.4130000000000003	0.1590194846008883
X1700096K18Rik	0.4060000000000003	0.15461973601509296
X4933404O12Rik	0.5000000000000003	0.2137020741672016
Zfp358	0.4310000000000003	0.17033312382150487
Itgb4	0.47200000000000036	0.19610307982402037
Cybrd1	0.3950000000000003	0.14770584538027173
Osbpl3	0.6510000000000005	0.3086109365179294
Zfp61	0.4260000000000003	0.16719044626022248
Adamts16	0.44600000000000034	0.179761156505352
Dhrs11	0.35700000000000026	0.12382149591452565
Cntn6	0.45200000000000035	0.18353236957889085
X5031434O11Rik	0.4100000000000003	0.15713387806411888
Gm14440	0.44500000000000034	0.17913262099309551
Egflam	0.4210000000000003	0.1640477686989401
Hsd11b1	0.5880000000000004	0.26901319924577144
Glod4	0.43600000000000033	0.17347580138278723
Gm8994	0.6750000000000005	0.32369578881208483
Rnf8	0.4990000000000004	0.2130735386549452
Tfpi	0.43500000000000033	0.17284726587053076
Tmem17	0.5420000000000004	0.24010056568197358
Ikzf4	0.4970000000000004	0.21181646763043224
Plekhg1	0.46400000000000036	0.19107479572596855
Mocos	0.5400000000000004	0.23884349465746063
Scml2	0.5290000000000004	0.2319296040226394
Mkrn2	0.6570000000000005	0.31238214959146826
Htr7	0.47800000000000037	0.1998742928975592
Als2cl	0.3700000000000003	0.13199245757385983
Nup62	0.7890000000000006	0.395348837209323
Ttc37	0.35100000000000026	0.1200502828409868
Fmo5	0.6930000000000005	0.3350094280327014
Trmt61b	0.5600000000000004	0.25141420490259014
Pus3	0.44900000000000034	0.18164676304212143
Fdxacb1	0.45200000000000035	0.18353236957889085
Snrnp40	0.5600000000000004	0.25141420490259014
Plin3	0.5670000000000004	0.2558139534883855
Zc3h3	0.5500000000000004	0.2451288497800254
Oma1	0.45700000000000035	0.18667504714017322
Zufsp	0.4290000000000003	0.16907605279699192
Prrt2	0.7350000000000005	0.36140791954747337
X1700012B09Rik	0.47000000000000036	0.19484600879950742
Hist1h2bp	0.5350000000000004	0.23570081709617824
Traf2	0.5770000000000004	0.2620993086109502
Rhoh	0.3770000000000003	0.13639220615965517
Sh3bp1	0.46500000000000036	0.19170333123822503
Ovca2	0.5440000000000004	0.24135763670648652
Foxo6	0.6170000000000004	0.28724072910120924
Fzd8	0.5050000000000003	0.21684475172848397
Ube2j2	0.48100000000000037	0.20175989943432865
Hist1h4h	0.4980000000000004	0.21244500314268872
Skida1	0.4080000000000003	0.1558768070396059
Pomc	0.4950000000000004	0.2105593966059193
Ofd1	0.47500000000000037	0.19798868636078978
Zfp691	0.5480000000000004	0.24387177875551244
Dnahc7b	0.4030000000000003	0.15273412947832354
Adpgk	0.6310000000000004	0.2960402262727999
Epha2	0.4870000000000004	0.20553111250786749
Mansc1	0.5360000000000004	0.2363293526084347
Sgms2	0.45200000000000035	0.18353236957889085
Ephb2	0.35400000000000026	0.12193588937775623
Asb11	0.4310000000000003	0.17033312382150487
Fads3	0.4830000000000004	0.2030169704588416
Icam4	0.5070000000000003	0.21810182275299694
X9630028B13Rik	0.47800000000000037	0.1998742928975592
Cyp39a1	0.4250000000000003	0.166561910747966
Ppp1r3d	0.5100000000000003	0.21998742928976636
Siah2	0.6360000000000005	0.2991829038340823
Vsig2	0.45800000000000035	0.1873035826524297
Nudt7	0.36500000000000027	0.12884978001257746
X4930402H24Rik	0.45000000000000034	0.1822752985543779
C77080	0.5160000000000003	0.22375864236330523
C1galt1	0.5850000000000004	0.26712759270900205
Gadd45g	0.6990000000000005	0.33878064110624023
Tmem229b	0.5090000000000003	0.2193588937775099
Gpr182	0.34900000000000025	0.11879321181647386
Mmp23	0.5300000000000004	0.23255813953489587
Lyar	0.5260000000000004	0.23004399748586996
Dis3l2	0.5310000000000004	0.23318667504715235
Ubxn7	0.5410000000000004	0.2394720301697171
X2610301G19Rik	0.4940000000000004	0.20993086109366282
Cpxm1	0.4080000000000003	0.1558768070396059
Zfp839	0.5330000000000004	0.2344437460716653
Elmo3	0.3880000000000003	0.1433060967944764
Hist1h2bj	0.46600000000000036	0.1923318667504815
Chkb	0.44300000000000034	0.17787554996858257
Lig4	0.4830000000000004	0.2030169704588416
Cmtm7	0.32800000000000024	0.10559396605908787
Sec14l3	0.4120000000000003	0.15839094908863183
Nt5dc1	0.5300000000000004	0.23255813953489587
AI987944	0.5690000000000004	0.2570710245128984
Asap2	0.5000000000000003	0.2137020741672016
Prc1	0.4030000000000003	0.15273412947832354
Gfod1	0.9030000000000007	0.46700188560656125
Gata2	0.5630000000000004	0.2532998114393596
Supt7l	0.4890000000000004	0.20678818353238043
Ap5z1	0.6480000000000005	0.30672532998116
Iigp1	0.43900000000000033	0.17536140791955668
Brf2	0.4970000000000004	0.21181646763043224
Dnaic2	0.33100000000000024	0.10747957259585729
Arrdc2	0.5300000000000004	0.23255813953489587
Panx1	0.5810000000000004	0.2646134506599761
Hist2h3c1	0.5610000000000004	0.2520427404148466
Ppp1r14a	0.5190000000000003	0.22564424890007465
Lrrc71	0.6110000000000004	0.2834695160276704
Carns1	0.6120000000000004	0.28409805153992684
Eps8l1	0.44900000000000034	0.18164676304212143
Nudcd1	0.47100000000000036	0.1954745443117639
Egfr	0.4110000000000003	0.15776241357637535
X1110035M17Rik	0.6090000000000004	0.28221244500315745
Gm14204	0.45100000000000035	0.18290383406663438
Ankrd26	0.4990000000000004	0.2130735386549452
X4930412C18Rik	0.4130000000000003	0.1590194846008883
Thrsp	0.47900000000000037	0.2005028284098157
Col9a3	0.5700000000000004	0.2576995600251549
D930015E06Rik	0.6010000000000004	0.2771841609051056
Gpank1	0.5840000000000004	0.26649905719674555
Scn5a	0.43700000000000033	0.1741043368950437
Lamb3	0.47800000000000037	0.1998742928975592
Hspbap1	0.5210000000000004	0.2269013199245876
Sulf1	0.5530000000000004	0.2470144563167948
Rttn	0.5150000000000003	0.22313010685104873
Thada	0.5770000000000004	0.2620993086109502
Prkcq	0.46400000000000036	0.19107479572596855
Supt16	0.47000000000000036	0.19484600879950742
Inpp5e	0.46800000000000036	0.19358893777499445
Alx3	0.6500000000000005	0.3079824010056729
Cenpm	0.5570000000000004	0.2495285983658207
Atg4a	0.4830000000000004	0.2030169704588416
Sp110	0.2970000000000002	0.08610936517913713
Trim36	0.4850000000000004	0.20427404148335454
X1700094D03Rik	0.5980000000000004	0.2752985543683362
Cmtm3	0.5190000000000003	0.22564424890007465
Zfp52	0.4210000000000003	0.1640477686989401
Cwf19l2	0.46100000000000035	0.18918918918919914
Caskin2	0.6490000000000005	0.3073538654934165
Heatr1	0.7330000000000005	0.3601508485229604
Smc4	0.6190000000000004	0.2884978001257222
Dus3l	0.6270000000000004	0.293526084223774
BC048507	0.6310000000000004	0.2960402262727999
Proser2	0.43300000000000033	0.1715901948460178
Msl3l2	0.5840000000000004	0.26649905719674555
Rin1	0.6470000000000005	0.30609679446890353
Tmem194b	0.47800000000000037	0.1998742928975592
Pcgf5	0.5390000000000004	0.23821495914520416
Mfap1b	0.5230000000000004	0.22815839094910054
Hist1h2ba	0.5210000000000004	0.2269013199245876
Litaf	0.5000000000000003	0.2137020741672016
Gm5779	0.6070000000000004	0.2809553739786445
Suv420h2	0.47700000000000037	0.19924575738530273
Ccdc13	0.5200000000000004	0.22627278441233112
Arap1	0.44900000000000034	0.18164676304212143
Fbxl12	0.4830000000000004	0.2030169704588416
Rnf113a2	0.45300000000000035	0.18416090509114733
D630003M21Rik	0.43200000000000033	0.17096165933376134
Lyst	0.6040000000000004	0.27906976744187506
Il13ra2	0.4280000000000003	0.16844751728473545
Hps6	0.44700000000000034	0.18038969201760846
Pls1	0.4820000000000004	0.20238843494658512
Spata6	0.6450000000000005	0.30483972344439053
Arhgap24	0.43400000000000033	0.17221873035827429
Dync1li1	0.5610000000000004	0.2520427404148466
Dmrtc1a	0.3970000000000003	0.14896291640478468
Nccrp1	0.3150000000000002	0.09742300439975368
Inppl1	0.45000000000000034	0.1822752985543779
Dse	0.5050000000000003	0.21684475172848397
Kcnq1	0.3050000000000002	0.09113764927718893
AI118078	0.3830000000000003	0.14016341923319403
Oscp1	0.5680000000000004	0.2564424890006419
X2610035D17Rik	0.5010000000000003	0.21433060967945808
Zfp11	0.6300000000000004	0.2954116907605434
Pwp1	0.5520000000000004	0.24638592080453833
Thra	0.45100000000000035	0.18290383406663438
Ascc3	0.5840000000000004	0.26649905719674555
Grap	0.47600000000000037	0.19861722187304626
Inpp5d	0.48100000000000037	0.20175989943432865
F2r	0.4240000000000003	0.16593337523570953
Pcgf6	0.8890000000000007	0.4582023884349706
Gm5617	0.5100000000000003	0.21998742928976636
Pcdh7	0.5950000000000004	0.2734129478315668
Ddx11	0.32100000000000023	0.10119421747329255
Fam211b	0.46500000000000036	0.19170333123822503
Sept10	0.4160000000000003	0.16090509113765772
Fbxl6	0.4130000000000003	0.1590194846008883
Ets1	0.5030000000000003	0.21558768070397102
X2610015P09Rik	0.45800000000000035	0.1873035826524297
Sox8	0.4850000000000004	0.20427404148335454
Lingo3	0.5920000000000004	0.27152734129479733
Spats2l	0.4160000000000003	0.16090509113765772
Hars2	0.7650000000000006	0.3802639849151676
Sike1	0.4830000000000004	0.2030169704588416
Hist1h2bh	0.4240000000000003	0.16593337523570953
Zfp667	0.5530000000000004	0.2470144563167948
Zfp36	0.4300000000000003	0.1697045883092484
Gng8	0.4230000000000003	0.16530483972345306
Nkd2	0.35900000000000026	0.1250785669390386
AA987161	0.3740000000000003	0.13450659962288575
Ubox5	0.4820000000000004	0.20238843494658512
Fkbp14	0.45500000000000035	0.18541797611566027
Snrpf	0.47800000000000037	0.1998742928975592
Prkch	0.46300000000000036	0.19044626021371208
Aplf	0.5020000000000003	0.21495914519171455
Fzd1	0.5050000000000003	0.21684475172848397
Relt	0.5330000000000004	0.2344437460716653
Prrg3	0.6180000000000004	0.28786926461346574
X1700011J10Rik	0.4910000000000004	0.2080452545568934
Ednra	0.4990000000000004	0.2130735386549452
X9430038I01Rik	0.43700000000000033	0.1741043368950437
Stac	0.4030000000000003	0.15273412947832354
Snx8	0.45600000000000035	0.18604651162791674
Slc44a5	0.4250000000000003	0.166561910747966
Capn6	0.3990000000000003	0.15021998742929762
X3110062M04Rik	0.4940000000000004	0.20993086109366282
Fopnl	0.47000000000000036	0.19484600879950742
X1110034G24Rik	0.4120000000000003	0.15839094908863183
C630043F03Rik	0.44200000000000034	0.1772470144563261
Med18	0.5060000000000003	0.21747328724074047
Slc27a2	0.4980000000000004	0.21244500314268872
Slc9a5	0.5080000000000003	0.21873035826525342
Amd1	0.4970000000000004	0.21181646763043224
X4931440P22Rik	0.4080000000000003	0.1558768070396059
Fbln7	0.34700000000000025	0.11753614079196091
Rdh5	0.4940000000000004	0.20993086109366282
Mettl5	0.43700000000000033	0.1741043368950437
Bcorl1	0.5950000000000004	0.2734129478315668
Abcb8	0.6040000000000004	0.27906976744187506
Fxyd2	0.3820000000000003	0.13953488372093756
D10Wsu102e	0.44600000000000034	0.179761156505352
Pole4	0.47000000000000036	0.19484600879950742
Nynrin	0.33100000000000024	0.10747957259585729
Sox3	0.4820000000000004	0.20238843494658512
Plcxd1	0.8330000000000006	0.42300439974860793
Kcnj9	0.43500000000000033	0.17284726587053076
Suox	0.45700000000000035	0.18667504714017322
Serpinc1	0.5470000000000004	0.24324324324325594
Fam217b	0.47700000000000037	0.19924575738530273
E2f6	0.5770000000000004	0.2620993086109502
Ppcdc	0.4920000000000004	0.20867379006914988
L3hypdh	0.5230000000000004	0.22815839094910054
Eme1	0.46500000000000036	0.19170333123822503
Gpc6	0.5670000000000004	0.2558139534883855
Uap1l1	0.46800000000000036	0.19358893777499445
Greb1	0.3970000000000003	0.14896291640478468
Snupn	0.47600000000000037	0.19861722187304626
Prkcd	0.46600000000000036	0.1923318667504815
Rrp15	0.5130000000000003	0.22187303582653578
Artn	0.5210000000000004	0.2269013199245876
Clmn	0.5570000000000004	0.2495285983658207
AW112010	0.36200000000000027	0.12696417347580805
Npm3	0.6270000000000004	0.293526084223774
Ctsk	0.5400000000000004	0.23884349465746063
Pkib	0.4820000000000004	0.20238843494658512
Gm715	0.6980000000000005	0.33815210559398373
Cep76	0.44200000000000034	0.1772470144563261
Gnai3	0.6000000000000004	0.27655562539284917
Sugt1	0.5800000000000004	0.26398491514771966
Ano10	0.43400000000000033	0.17221873035827429
Zfp229	0.5630000000000004	0.2532998114393596
X1500004A13Rik	0.34800000000000025	0.11816467630421738
Pigf	0.4980000000000004	0.21244500314268872
Lrrc10b	0.4950000000000004	0.2105593966059193
Psmg1	0.5190000000000003	0.22564424890007465
Nhp2	0.6080000000000004	0.28158390949090095
Myo1e	0.44100000000000034	0.17661847894406962
Aldh1a2	0.34600000000000025	0.11690760527970442
Itga1	0.4990000000000004	0.2130735386549452
Hist1h2bg	0.43500000000000033	0.17284726587053076
Atf3	0.5110000000000003	0.22061596480202283
Gtf3c3	0.5910000000000004	0.2708988057825409
Snx21	0.4870000000000004	0.20553111250786749
Serpinb8	0.5860000000000004	0.2677561282212585
Mre11a	0.4020000000000003	0.15210559396606707
Kcnj14	0.48000000000000037	0.20113136392207218
Mocs3	0.5020000000000003	0.21495914519171455
Fign	0.4300000000000003	0.1697045883092484
Rad50	0.7680000000000006	0.38214959145193705
Parp16	0.48000000000000037	0.20113136392207218
Timmdc1	0.5230000000000004	0.22815839094910054
Dtwd1	0.5780000000000004	0.2627278441232067
Cplx3	0.5640000000000004	0.25392834695161604
Trpt1	0.4160000000000003	0.16090509113765772
Gjc1	0.4230000000000003	0.16530483972345306
Elac2	0.6300000000000004	0.2954116907605434
N4bp2	0.3840000000000003	0.1407919547454505
Zbtb48	0.47900000000000037	0.2005028284098157
Tnfsf10	0.34000000000000025	0.11313639220616557
Gm14436	0.3990000000000003	0.15021998742929762
Msrb3	0.44000000000000034	0.17598994343181315
Mvp	0.6320000000000005	0.29666876178505636
Lrrc39	0.46600000000000036	0.1923318667504815
Ngfr	0.44200000000000034	0.1772470144563261
Tfap2c	0.4980000000000004	0.21244500314268872
Trpc4	0.6690000000000005	0.319924575738546
Plekha8	0.5480000000000004	0.24387177875551244
Syce2	0.4970000000000004	0.21181646763043224
Zfp882	0.5390000000000004	0.23821495914520416
Klhl21	0.4200000000000003	0.16341923318668364
Dclre1c	0.5230000000000004	0.22815839094910054
Gm5796	0.46200000000000035	0.1898177247014556
Sbsn	0.45600000000000035	0.18604651162791674
March4	0.8210000000000006	0.41546197360153025
X4930538K18Rik	0.5980000000000004	0.2752985543683362
Pgbd1	0.3850000000000003	0.14142049025770698
Arhgap26	0.47800000000000037	0.1998742928975592
Ceacam1	0.46300000000000036	0.19044626021371208
Rnaseh2a	0.46800000000000036	0.19358893777499445
Fam212a	0.4160000000000003	0.16090509113765772
Tmem8	0.47800000000000037	0.1998742928975592
Rbm38	0.4240000000000003	0.16593337523570953
Mrvi1	0.36500000000000027	0.12884978001257746
Oard1	0.5500000000000004	0.2451288497800254
Greb1l	0.4250000000000003	0.166561910747966
Gas8	0.5520000000000004	0.24638592080453833
Fzd4	0.5900000000000004	0.2702702702702844
Oxnad1	0.5860000000000004	0.2677561282212585
F730043M19Rik	0.44600000000000034	0.179761156505352
Slc30a2	0.4130000000000003	0.1590194846008883
Slc35g1	0.4010000000000003	0.15147705845381057
Mrc1	0.25100000000000017	0.05719673161533925
Dok4	0.5630000000000004	0.2532998114393596
Rbl1	0.3990000000000003	0.15021998742929762
Epg5	0.6300000000000004	0.2954116907605434
Ajuba	0.4050000000000003	0.1539912005028365
Gpn2	0.44400000000000034	0.17850408548083904
Acot10	0.4260000000000003	0.16719044626022248
Grem1	0.3700000000000003	0.13199245757385983
Pold1	0.47900000000000037	0.2005028284098157
Zfp593	0.5580000000000004	0.2501571338780772
Unc45b	0.34300000000000025	0.115021998742935
Ccbe1	0.5730000000000004	0.2595851665619243
Tyw3	0.5370000000000004	0.2369578881206912
Aox1	0.47400000000000037	0.1973601508485333
Ska2	0.4260000000000003	0.16719044626022248
Samd10	0.4820000000000004	0.20238843494658512
Acy1	0.47200000000000036	0.19610307982402037
Lrrc51	0.43300000000000033	0.1715901948460178
Sntb2	0.46100000000000035	0.18918918918919914
Dnase1l1	0.46700000000000036	0.19296040226273797
Ppp6c	0.4170000000000003	0.16153362664991422
Zfp786	0.4270000000000003	0.16781898177247898
Kctd12b	0.3830000000000003	0.14016341923319403
Trmt44	0.5390000000000004	0.23821495914520416
Ogg1	0.45800000000000035	0.1873035826524297
X2610528A11Rik	0.5080000000000003	0.21873035826525342
Enpp1	0.45400000000000035	0.1847894406034038
Lrrc56	0.4300000000000003	0.1697045883092484
Lpar2	0.47200000000000036	0.19610307982402037
Lrch2	0.47600000000000037	0.19861722187304626
Arl16	0.4980000000000004	0.21244500314268872
Cystm1	0.4920000000000004	0.20867379006914988
Fam189a2	0.5820000000000004	0.2652419861722326
Kif17	0.47300000000000036	0.19673161533627684
Cp	0.5150000000000003	0.22313010685104873
Capn12	0.47400000000000037	0.1973601508485333
Stk10	0.4110000000000003	0.15776241357637535
Cep68	0.4840000000000004	0.20364550597109807
Nup98	0.4040000000000003	0.15336266499058002
Atg4d	0.6350000000000005	0.2985543683218258
Urgcp	0.5210000000000004	0.2269013199245876
Flrt3	0.5940000000000004	0.2727844123193103
Bcam	0.45800000000000035	0.1873035826524297
Chrna10	0.5680000000000004	0.2564424890006419
Zbed3	0.4980000000000004	0.21244500314268872
Nup43	0.8470000000000006	0.4318038969201986
Tyrp1	0.4820000000000004	0.20238843494658512
Gm14325	0.4880000000000004	0.20615964802012396
Irf5	0.45700000000000035	0.18667504714017322
Rmi1	0.4870000000000004	0.20553111250786749
Nfatc1	0.5100000000000003	0.21998742928976636
March11	0.5840000000000004	0.26649905719674555
Prrt3	0.5110000000000003	0.22061596480202283
Igsf10	0.44300000000000034	0.17787554996858257
Wdr70	0.44300000000000034	0.17787554996858257
Clic1	0.5160000000000003	0.22375864236330523
