	mob.tsv	average
Snai1	0.3170000000000002	0.05843729481287253
Arhgef28	0.43500000000000033	0.1359159553512878
Adamts5	0.6690000000000005	0.289560078791874
Mak16	0.5350000000000004	0.2015758371635041
Cnot6l	0.4820000000000004	0.16677609980302951
Calcrl	0.46100000000000035	0.15298752462246407
Anapc15	0.5310000000000004	0.19894944189101543
A2m	0.47200000000000036	0.16021011162180784
Ankrd55	0.4200000000000003	0.12606697307945536
Plscr4	0.34200000000000025	0.07485226526592662
Ppfia3	0.6230000000000004	0.25935653315825447
Fam171a2	0.6270000000000004	0.2619829284307431
Apln	0.7020000000000005	0.31122783978990537
Zfp260	0.4180000000000003	0.12475377544321103
Slc39a2	0.5470000000000004	0.20945502298097005
Pnma3	0.43700000000000033	0.13722915298753213
Tbxas1	0.4020000000000003	0.11424819435325642
Fbxw17	0.4880000000000004	0.17071569271176248
Slc16a7	0.47400000000000037	0.1615233092580522
Alkbh2	0.4880000000000004	0.17071569271176248
Eno3	0.45700000000000035	0.1503611293499754
Ctsc	0.4010000000000003	0.11359159553513426
Acot9	0.5300000000000004	0.19829284307289327
Setd4	0.5100000000000003	0.18516086671045
Acp6	0.4980000000000004	0.17728168089298413
X4732415M23Rik	0.5270000000000004	0.1963230466185268
Smurf1	0.5460000000000004	0.20879842416284788
Zfp846	0.5040000000000003	0.18122127380171704
X4930422G04Rik	0.46600000000000036	0.15627051871307487
X1110020A21Rik	0.47500000000000037	0.16217990807617436
N6amt2	0.4830000000000004	0.16743269862115168
Akna	0.3860000000000003	0.10374261326330181
Hilpda	0.4970000000000004	0.17662508207486197
Lrrc3b	0.47900000000000037	0.16480630334866303
Ms4a7	0.4110000000000003	0.12015758371635589
Metap1d	0.6440000000000005	0.2731451083388199
Fgl2	0.5400000000000004	0.20485883125411491
Tnpo1	0.5190000000000003	0.1910702560735495
Hapln2	0.6220000000000004	0.25869993434013233
Prodh	0.5020000000000003	0.1799080761654727
X8430410A17Rik	0.43700000000000033	0.13722915298753213
Rara	0.4270000000000003	0.1306631648063105
Cenpw	0.5400000000000004	0.20485883125411491
Tesk2	0.5670000000000004	0.22258699934341333
Cyp27a1	0.4140000000000003	0.12212738017072237
Gm13498	0.4100000000000003	0.11950098489823373
Gngt2	0.5140000000000003	0.18778726198293866
Igsf9	0.35600000000000026	0.0840446487196369
Gm19710	0.5620000000000004	0.2193040052528025
Grwd1	0.6590000000000005	0.28299409061065234
Obp1a	0.36300000000000027	0.08864084044649205
Asl	0.4140000000000003	0.12212738017072237
Tdg	0.4860000000000004	0.16940249507551816
X3110040N11Rik	0.4250000000000003	0.12934996717006617
Myt1	0.5680000000000004	0.2232435981615355
X5730408K05Rik	0.5980000000000004	0.2429415627052004
Zfp763	0.5070000000000003	0.18319107025608353
Nfatc2	0.43700000000000033	0.13722915298753213
Cutc	0.5830000000000004	0.23309258043336795
Cwc27	0.5130000000000003	0.1871306631648165
Rragb	0.6080000000000004	0.249507550886422
A930005H10Rik	0.4110000000000003	0.12015758371635589
X2210408I21Rik	0.6280000000000004	0.2626395272488653
Gfod2	0.6170000000000004	0.2554169402495215
Eri1	0.5100000000000003	0.18516086671045
Sphkap	0.7000000000000005	0.30991464215366105
Ccdc51	0.5080000000000003	0.1838476690742057
Mum1	0.5340000000000004	0.20091923834538195
Pgls	0.6100000000000004	0.25082074852266634
Lyrm5	0.5320000000000004	0.1996060407091376
Foxo4	0.5480000000000004	0.21011162179909224
X4930444A02Rik	0.44700000000000034	0.14379514116875378
Fbxl19	0.5970000000000004	0.24228496388707824
Sst	0.4970000000000004	0.17662508207486197
Tmc7	0.5560000000000004	0.21536441234406953
Fam179a	0.5660000000000004	0.22193040052529117
Wasf3	0.46900000000000036	0.15824031516744136
Rnf146	0.5030000000000003	0.18056467498359488
Agk	0.45900000000000035	0.15167432698621974
Galk2	0.7330000000000005	0.33158240315169246
Galnt12	0.5230000000000004	0.19369665134603814
X6430710C18Rik	0.2990000000000002	0.046618516086673584
Papd7	0.6530000000000005	0.27905449770191937
Mzf1	0.6170000000000004	0.2554169402495215
Fmn1	0.5520000000000004	0.21273801707158088
Lca5	0.47700000000000037	0.16349310571241868
Aldh1a3	0.46700000000000036	0.15692711753119704
Ankrd28	0.4030000000000003	0.11490479317137858
Mfng	0.44700000000000034	0.14379514116875378
Zfp110	0.47900000000000037	0.16480630334866303
Zfp647	0.5270000000000004	0.1963230466185268
Slx1b	0.5290000000000004	0.1976362442547711
Gabra2	0.3910000000000003	0.10702560735391262
Stat2	0.4830000000000004	0.16743269862115168
Tsen2	0.5020000000000003	0.1799080761654727
L3mbtl2	0.7160000000000005	0.3204202232436157
X4632415L05Rik	0.7260000000000005	0.3269862114248373
Fam71e1	0.4830000000000004	0.16743269862115168
Ctps2	0.45700000000000035	0.1503611293499754
Mettl18	0.45800000000000035	0.15101772816809758
Rnf144b	0.43300000000000033	0.1346027577150435
Coil	0.5570000000000004	0.2160210111621917
Adssl1	0.5680000000000004	0.2232435981615355
Mef2d	0.43600000000000033	0.13657255416940997
Dars2	0.44800000000000034	0.14445173998687594
X4933407L21Rik	0.5000000000000003	0.17859487852922837
Star	0.5200000000000004	0.19172685489167166
Kpna2	0.4910000000000004	0.17268548916612897
Tead2	0.2970000000000002	0.04530531845042926
Il16	0.35700000000000026	0.08470124753775907
Stard4	0.6580000000000005	0.2823374917925302
Gm6682	0.6290000000000004	0.26329612606698743
Dpysl3	0.6050000000000004	0.24753775443205553
Vwc2	0.6140000000000004	0.253447143795155
Nmi	0.5230000000000004	0.19369665134603814
Bhlha15	0.5520000000000004	0.21273801707158088
Nrm	0.5190000000000003	0.1910702560735495
Dusp15	0.5830000000000004	0.23309258043336795
Papolb	0.4980000000000004	0.17728168089298413
Smtnl2	0.47700000000000037	0.16349310571241868
Fam13a	0.5450000000000004	0.20814182534472572
Gm3696	0.46700000000000036	0.15692711753119704
Cdh3	0.34300000000000025	0.07550886408404878
Adal	0.5370000000000004	0.20288903479974843
Igfbp3	0.47800000000000037	0.16414970453054087
Mical1	0.5880000000000004	0.23637557452397875
Pex16	0.5420000000000004	0.20617202889035924
Ighmbp2	0.5630000000000004	0.2199606040709247
Uvssa	0.4110000000000003	0.12015758371635589
Mmp19	0.46500000000000036	0.1556139198949527
Fkbp7	0.3940000000000003	0.10899540380827911
Cd74	0.46900000000000036	0.15824031516744136
Trim34a	0.4940000000000004	0.17465528562049548
X2810004N23Rik	0.5900000000000004	0.23768877216022308
Chac1	0.5450000000000004	0.20814182534472572
Tep1	0.47400000000000037	0.1615233092580522
Slc6a3	0.3980000000000003	0.11162179908076776
Ybx2	0.46600000000000036	0.15627051871307487
Arv1	0.5890000000000004	0.23703217334210092
Rnd1	0.4130000000000003	0.12147078135260021
Prtn3	0.44500000000000034	0.14248194353250945
Nat10	0.6460000000000005	0.27445830597506427
X9530091C08Rik	0.4260000000000003	0.13000656598818833
Mafg	0.5370000000000004	0.20288903479974843
Kcnu1	0.5160000000000003	0.18910045961918298
Tal1	0.5150000000000003	0.18844386080106082
X4833422C13Rik	0.6200000000000004	0.257386736703888
Emp3	0.46100000000000035	0.15298752462246407
Zfp133.ps	0.5310000000000004	0.19894944189101543
Zfp454	0.5050000000000003	0.1818778726198392
Churc1	0.5300000000000004	0.19829284307289327
Atp5s	0.45800000000000035	0.15101772816809758
Slc37a1	0.4000000000000003	0.11293499671701208
Slc38a8	0.6060000000000004	0.2481943532501777
Tnfrsf25	0.4080000000000003	0.11818778726198939
LOC100504703	0.44200000000000034	0.14051214707814294
Prr5	0.47600000000000037	0.16283650689429652
Dusp18	0.5790000000000004	0.2304661851608793
Syde1	0.5390000000000004	0.20420223243599275
Cklf	0.3140000000000002	0.056467498358506035
Cacna1s	0.3950000000000003	0.10965200262640128
Lgals3	0.33700000000000024	0.0715692711753158
Pdzrn3	0.43300000000000033	0.1346027577150435
Zswim3	0.6170000000000004	0.2554169402495215
Cdh8	0.46000000000000035	0.1523309258043419
Chaf1a	0.36200000000000027	0.08798424162836987
Trim39	0.5330000000000004	0.20026263952725978
Haus4	0.5430000000000004	0.2068286277084814
Brca1	0.4160000000000003	0.12344057780696671
Zfp606	0.5120000000000003	0.18647406434669433
Heatr3	0.5820000000000004	0.23243598161524578
Disp1	0.5330000000000004	0.20026263952725978
Bcs1l	0.6180000000000004	0.2560735390676437
Lsmem1	0.4000000000000003	0.11293499671701208
Ccdc55	0.5110000000000003	0.18581746552857217
Gm4832	0.4870000000000004	0.17005909389364032
Uchl4	0.5710000000000004	0.22521339461590198
Nadsyn1	0.46300000000000036	0.1543007222587084
Gpr156	0.44500000000000034	0.14248194353250945
Tango6	0.3960000000000003	0.11030860144452344
Lrrc42	0.5250000000000004	0.19500984898228246
Mchr1	0.5410000000000004	0.20551543007223708
Cd59a	0.4310000000000003	0.13328956007879916
Gm10336	0.4090000000000003	0.11884438608011157
Armc7	0.5590000000000004	0.217334208798436
Isg20l2	0.4930000000000004	0.17399868680237332
Gm10432	0.4820000000000004	0.16677609980302951
Pds5a	0.5610000000000004	0.21864740643468034
Tgds	0.48100000000000037	0.16611950098490735
Scfd2	0.5740000000000004	0.22718319107026846
Sntg1	0.5240000000000004	0.1943532501641603
Usb1	0.6020000000000004	0.24556795797768904
BC030307	0.3850000000000003	0.10308601444517963
Tnfaip2	0.5400000000000004	0.20485883125411491
Adck4	0.7600000000000006	0.34931057124099085
Foxc2	0.5240000000000004	0.1943532501641603
Stxbp4	0.5950000000000004	0.2409717662508339
X1700019G17Rik	0.5370000000000004	0.20288903479974843
Phf15	0.5330000000000004	0.20026263952725978
Osmr	0.5870000000000004	0.2357189757058566
Ubxn8	0.6020000000000004	0.24556795797768904
P2ry1	0.4110000000000003	0.12015758371635589
Dnajb14	0.48100000000000037	0.16611950098490735
Bglap	0.23500000000000018	0.004596191726855144
X2310040G24Rik	0.36200000000000027	0.08798424162836987
Foxred2	0.4030000000000003	0.11490479317137858
Diexf	0.5200000000000004	0.19172685489167166
Smpd5	0.4080000000000003	0.11818778726198939
Adamts2	0.33000000000000024	0.06697307944846065
Traf3ip2	0.4850000000000004	0.168745896257396
Wdr85	0.6340000000000005	0.26657912015759827
Pamr1	0.43700000000000033	0.13722915298753213
Cyp2a5	0.47000000000000036	0.15889691398556352
Dapk3	0.5940000000000004	0.24031516743271175
Pwwp2b	0.5900000000000004	0.23768877216022308
D030047H15Rik	0.45100000000000035	0.14642153644124242
Gipc2	0.4260000000000003	0.13000656598818833
Gli2	0.4200000000000003	0.12606697307945536
Dancr	0.5830000000000004	0.23309258043336795
Zfp764	0.44500000000000034	0.14248194353250945
Eif4e3	0.6670000000000005	0.2882468811556297
Nat9	0.5470000000000004	0.20945502298097005
Hjurp	0.5780000000000004	0.22980958634275714
Dsn1	0.44600000000000034	0.14313854235063161
St7	0.6090000000000004	0.2501641497045442
Dapk2	0.43700000000000033	0.13722915298753213
Ddx51	0.6200000000000004	0.257386736703888
Gpatch3	0.7010000000000005	0.31057124097178324
Trim21	0.32300000000000023	0.0623768877216055
Ccl6	0.4120000000000003	0.12081418253447805
Abcc4	0.4270000000000003	0.1306631648063105
Atp6v1c2	0.36700000000000027	0.0912672357189807
Eif4ebp1	0.5040000000000003	0.18122127380171704
Relb	0.4110000000000003	0.12015758371635589
Uxt	0.4840000000000004	0.16808929743927384
H2.Aa	0.4900000000000004	0.1720288903480068
Irgm1	0.47300000000000036	0.16086671043993003
X1700016K19Rik	0.47200000000000036	0.16021011162180784
Gkn3	0.4130000000000003	0.12147078135260021
Qsox1	0.45800000000000035	0.15101772816809758
Fbn2	0.6170000000000004	0.2554169402495215
Zfp866	0.44900000000000034	0.1451083388049981
B230216G23Rik	0.5010000000000003	0.17925147734735053
Zmynd19	0.6280000000000004	0.2626395272488653
Alg11	0.7440000000000005	0.33880499015103627
Zfp830	0.44800000000000034	0.14445173998687594
Rad18	0.44700000000000034	0.14379514116875378
Osbpl11	0.6450000000000005	0.2738017071569421
Ppp2r5a	0.5420000000000004	0.20617202889035924
Tifa	0.43400000000000033	0.13525935653316565
Lphn2	0.5450000000000004	0.20814182534472572
Pgm1	0.43400000000000033	0.13525935653316565
Ptgs2	0.5400000000000004	0.20485883125411491
Zhx3	0.5140000000000003	0.18778726198293866
Lpcat2	0.4990000000000004	0.1779382797111063
Lsm5	0.4820000000000004	0.16677609980302951
Gm10767	0.44500000000000034	0.14248194353250945
Pms1	0.34200000000000025	0.07485226526592662
Mpz	0.46300000000000036	0.1543007222587084
Gabpb2	0.5120000000000003	0.18647406434669433
Eed	0.5080000000000003	0.1838476690742057
Pcolce2	0.4270000000000003	0.1306631648063105
Gm6578	0.5360000000000004	0.20223243598162627
Map3k12	0.8160000000000006	0.386080105055832
Ifi30	0.4030000000000003	0.11490479317137858
Pcolce	0.45400000000000035	0.1483913328956089
Bmp3	0.46500000000000036	0.1556139198949527
Haus7	0.46400000000000036	0.15495732107683055
D130020L05Rik	0.43800000000000033	0.1378857518056543
Aif1	0.46100000000000035	0.15298752462246407
Hspa12b	0.5220000000000004	0.19304005252791598
Kdelr3	0.4040000000000003	0.11556139198950074
Prss36	0.4300000000000003	0.132632961260677
Lphn3	0.5860000000000004	0.23506237688773443
Slc22a4	0.5280000000000004	0.19697964543664895
Tbc1d25	0.44000000000000034	0.13919894944189862
Dhx58	0.4290000000000003	0.13197636244255484
Htatip2	0.5330000000000004	0.20026263952725978
Mettl17	0.5450000000000004	0.20814182534472572
H2.Eb1	0.4090000000000003	0.11884438608011157
Wfdc17	0.45200000000000035	0.14707813525936458
Gm13031	0.4000000000000003	0.11293499671701208
Icmt	0.5620000000000004	0.2193040052528025
Apoc1	0.36000000000000026	0.08667104399212555
Inmt	0.43900000000000033	0.13854235062377646
Neu2	0.5600000000000004	0.21799080761655817
Itpripl1	0.5600000000000004	0.21799080761655817
Mcm8	0.44000000000000034	0.13919894944189862
Pygo1	0.5280000000000004	0.19697964543664895
Flt4	0.45700000000000035	0.1503611293499754
Mab21l1	0.3900000000000003	0.10636900853579045
Zfp658	0.3910000000000003	0.10702560735391262
Vwf	0.44200000000000034	0.14051214707814294
Mfhas1	0.5010000000000003	0.17925147734735053
Akr1c14	0.3990000000000003	0.11227839789888992
Gprc5c	0.32900000000000024	0.06631648063033849
Bdnf	0.6320000000000005	0.26526592252135395
B4galt1	0.44300000000000034	0.14116874589626513
X4930594C11Rik	0.44800000000000034	0.14445173998687594
Nfx1	0.45700000000000035	0.1503611293499754
Nthl1	0.4920000000000004	0.17334208798425113
Jrkl	0.5610000000000004	0.21864740643468034
Ramp3	0.5440000000000004	0.20748522652660356
She	0.3750000000000003	0.096520026263958
Cysltr1	0.46400000000000036	0.15495732107683055
Il4ra	0.4910000000000004	0.17268548916612897
Rbm4b	0.5390000000000004	0.20420223243599275
Ago3	0.5660000000000004	0.22193040052529117
Retsat	0.4860000000000004	0.16940249507551816
Bpifa1	0.4180000000000003	0.12475377544321103
Fkbp10	0.43400000000000033	0.13525935653316565
Adam8	0.5350000000000004	0.2015758371635041
Bmper	0.4150000000000003	0.12278397898884454
Psmb11	0.47600000000000037	0.16283650689429652
Alg10b	0.47300000000000036	0.16086671043993003
Rtp4	0.4260000000000003	0.13000656598818833
Shpk	0.47600000000000037	0.16283650689429652
Tmem48	0.44700000000000034	0.14379514116875378
Pisd.ps2	0.5420000000000004	0.20617202889035924
Urb1	0.6420000000000005	0.27183191070257556
Crybb1	0.3830000000000003	0.10177281680893531
Pdlim2	0.5690000000000004	0.22390019697965766
Slc25a36	0.44200000000000034	0.14051214707814294
Zfp157	0.6470000000000005	0.2751149047931864
Cdh15	0.6750000000000005	0.293499671700607
Radil	0.6030000000000004	0.2462245567958112
Mmrn2	0.5050000000000003	0.1818778726198392
Rasl2.9	0.46100000000000035	0.15298752462246407
Gtpbp3	0.3940000000000003	0.10899540380827911
Angptl4	0.45000000000000034	0.14576493762312026
Fsd1	0.5310000000000004	0.19894944189101543
Bnc2	0.5620000000000004	0.2193040052528025
Ebpl	0.5500000000000004	0.21142481943533656
Fank1	0.5380000000000004	0.2035456336178706
Utp20	0.5230000000000004	0.19369665134603814
Slc12a8	0.44400000000000034	0.1418253447143873
Camp	0.3700000000000003	0.09323703217334718
Nr1h3	0.3750000000000003	0.096520026263958
Gm20748	0.33900000000000025	0.07288246881156012
Pard3b	0.4950000000000004	0.17531188443861764
Plekhf1	0.46100000000000035	0.15298752462246407
Col8a1	0.4070000000000003	0.11753118844386723
Pth1r	0.36100000000000027	0.08732764281024771
Xrcc6	0.5520000000000004	0.21273801707158088
Anln	0.6350000000000005	0.26723571897572046
Pald1	0.4170000000000003	0.12409717662508887
Wdr73	0.45300000000000035	0.14773473407748675
Synpo2	0.5160000000000003	0.18910045961918298
Sh2b3	0.6170000000000004	0.2554169402495215
Cdc14b	0.5320000000000004	0.1996060407091376
Rltpr	0.5640000000000004	0.22061720288904685
Atad5	0.5270000000000004	0.1963230466185268
Pigz	0.5680000000000004	0.2232435981615355
Cep85l	0.33500000000000024	0.07025607353907147
Zfp82	0.44400000000000034	0.1418253447143873
Cmya5	0.5460000000000004	0.20879842416284788
Kirrel	0.4270000000000003	0.1306631648063105
Rec8	0.46800000000000036	0.1575837163493192
Isg15	0.3990000000000003	0.11227839789888992
Nlrx1	0.3970000000000003	0.1109652002626456
Arhgap10	0.5590000000000004	0.217334208798436
Adm	0.5060000000000003	0.18253447143796137
Poll	0.5960000000000004	0.24162836506895607
Batf3	0.5770000000000004	0.22915298752463495
E4f1	0.44500000000000034	0.14248194353250945
Fastkd1	0.4220000000000003	0.12738017071569968
Cmtm8	0.46300000000000036	0.1543007222587084
Ercc6l2	0.5790000000000004	0.2304661851608793
X5730403I07Rik	0.35200000000000026	0.08141825344714824
Cebpa	0.4100000000000003	0.11950098489823373
Slc2a6	0.5920000000000004	0.2390019697964674
Rcsd1	0.3930000000000003	0.10833880499015695
Mgam	0.6010000000000004	0.24491135915956688
Ipp	0.3960000000000003	0.11030860144452344
Tenm2	0.6390000000000005	0.2698621142482091
Isoc2b	0.47800000000000037	0.16414970453054087
Snapc1	0.4820000000000004	0.16677609980302951
D330050G23Rik	0.4050000000000003	0.1162179908076229
Adam12	0.44700000000000034	0.14379514116875378
Tbxa2r	0.35300000000000026	0.0820748522652704
Zfp521	0.4130000000000003	0.12147078135260021
Zcchc16	0.36500000000000027	0.08995403808273637
Fcgr2b	0.4030000000000003	0.11490479317137858
Gm9776	0.4150000000000003	0.12278397898884454
Senp8	0.47200000000000036	0.16021011162180784
Mfsd9	0.47200000000000036	0.16021011162180784
Cwf19l1	0.7640000000000006	0.3519369665134795
Msantd1	0.44800000000000034	0.14445173998687594
Mettl3	0.5270000000000004	0.1963230466185268
Vsig10	0.3120000000000002	0.05515430072226171
Slc16a11	0.47000000000000036	0.15889691398556352
Padi2	0.5090000000000003	0.18450426789232785
Ltc4s	0.4210000000000003	0.12672357189757752
Thsd1	0.4270000000000003	0.1306631648063105
Xkrx	0.4200000000000003	0.12606697307945536
Adat3	0.4920000000000004	0.17334208798425113
Aste1	0.6800000000000005	0.2967826657912178
Impad1	0.5180000000000003	0.19041365725542733
Scara5	0.3820000000000003	0.10111621799081315
Pecr	0.5360000000000004	0.20223243598162627
Stra6	0.4050000000000003	0.1162179908076229
Zranb3	0.46700000000000036	0.15692711753119704
Prelp	0.45200000000000035	0.14707813525936458
Neu4	0.5710000000000004	0.22521339461590198
Paox	0.3920000000000003	0.10768220617203478
Fam174b	0.6410000000000005	0.27117531188445343
Eif2d	0.44600000000000034	0.14313854235063161
Tap1	0.4000000000000003	0.11293499671701208
Rsph1	0.4850000000000004	0.168745896257396
Kif22	0.44700000000000034	0.14379514116875378
Cnbd2	0.5160000000000003	0.18910045961918298
Ripk1	0.46200000000000035	0.15364412344058623
Peg3	0.5690000000000004	0.22390019697965766
Slit2	0.33100000000000024	0.06762967826658281
Gatc	0.4890000000000004	0.17137229152988465
Gm14391	0.3890000000000003	0.1057124097176683
Gstm4	0.5720000000000004	0.22586999343402414
Bicd1	0.5440000000000004	0.20748522652660356
Cast	0.4070000000000003	0.11753118844386723
Kl	0.4280000000000003	0.13131976362443268
Tppp3	0.46900000000000036	0.15824031516744136
Luc7l	0.4850000000000004	0.168745896257396
Il17rd	0.4130000000000003	0.12147078135260021
Agtrap	0.45800000000000035	0.15101772816809758
Dnajc25	0.5170000000000003	0.18975705843730514
Dnmt3b	0.34600000000000025	0.07747866053841526
Lect1	0.4160000000000003	0.12344057780696671
Sncg	0.4010000000000003	0.11359159553513426
Impg2	0.31900000000000023	0.05975049244911685
Socs3	0.5420000000000004	0.20617202889035924
Fancm	0.5240000000000004	0.1943532501641603
Crebl2	0.5500000000000004	0.21142481943533656
Tspan8	0.2840000000000002	0.03676953381484113
Slc29a4	0.3980000000000003	0.11162179908076776
Nsmce1	0.5260000000000004	0.19566644780040462
Tfcp2	0.45400000000000035	0.1483913328956089
Lipo1	0.45100000000000035	0.14642153644124242
Tmem254a	0.5490000000000004	0.2107682206172144
Srd5a3	0.5910000000000004	0.23834537097834524
Tor3a	0.5600000000000004	0.21799080761655817
Mospd3	0.5330000000000004	0.20026263952725978
Zfp286	0.5030000000000003	0.18056467498359488
Plcd1	0.3820000000000003	0.10111621799081315
Tgif2	0.5890000000000004	0.23703217334210092
Cd38	0.3730000000000003	0.09520682862771368
Itga4	0.4200000000000003	0.12606697307945536
Ccdc148	0.47600000000000037	0.16283650689429652
Piga	0.5480000000000004	0.21011162179909224
Ccdc65	0.2750000000000002	0.030860144451741664
Rgs5	0.5090000000000003	0.18450426789232785
Kctd20	0.5150000000000003	0.18844386080106082
Ephb1	0.47600000000000037	0.16283650689429652
Sh3bgr	0.4960000000000004	0.1759684832567398
Ifi47	0.43400000000000033	0.13525935653316565
BC049352	0.3940000000000003	0.10899540380827911
Rad52	0.5610000000000004	0.21864740643468034
X5430435G22Rik	0.43800000000000033	0.1378857518056543
Eci3	0.3940000000000003	0.10899540380827911
S1pr5	0.3770000000000003	0.09783322390020233
Ror2	0.46400000000000036	0.15495732107683055
Mfap1a	0.5420000000000004	0.20617202889035924
Dock6	0.47400000000000037	0.1615233092580522
Zbtb25	0.4940000000000004	0.17465528562049548
Zc3h8	0.4870000000000004	0.17005909389364032
Slc19a3	0.34800000000000025	0.0787918581746596
Hspa1l	0.6020000000000004	0.24556795797768904
Otx1	0.47300000000000036	0.16086671043993003
X9330182L06Rik	0.45700000000000035	0.1503611293499754
A930017M01Rik	0.6770000000000005	0.2948128693368513
Cox16	0.46200000000000035	0.15364412344058623
Prpf4	0.5830000000000004	0.23309258043336795
Myo5b	0.4100000000000003	0.11950098489823373
Gramd1b	0.44600000000000034	0.14313854235063161
Cnot3	0.45800000000000035	0.15101772816809758
Ano8	0.4100000000000003	0.11950098489823373
Myh7	0.5840000000000004	0.2337491792514901
Parp3	0.3120000000000002	0.05515430072226171
Urb2	0.44500000000000034	0.14248194353250945
Acsf3	0.6330000000000005	0.26592252133947614
Smco3	0.4900000000000004	0.1720288903480068
Fam129a	0.3130000000000002	0.055810899540383874
Fam227a	0.46100000000000035	0.15298752462246407
Aldh16a1	0.43700000000000033	0.13722915298753213
Txnl4b	0.45500000000000035	0.14904793171373107
Ccdc86	0.43200000000000033	0.13394615889692132
Edn3	0.43900000000000033	0.13854235062377646
Sesn3	0.6500000000000005	0.2770847012475529
Gstt2	0.5060000000000003	0.18253447143796137
Swt1	0.5580000000000004	0.21667760998031385
Arhgap30	0.3880000000000003	0.10505581089954613
Zfp28	0.5780000000000004	0.22980958634275714
Spin2	0.47000000000000036	0.15889691398556352
Klhdc8b	0.5530000000000004	0.21339461588970304
Smim1	0.5210000000000004	0.19238345370979382
Tspan4	0.4280000000000003	0.13131976362443268
Heca	0.4990000000000004	0.1779382797111063
Ipo7	0.45900000000000035	0.15167432698621974
Rlf	0.6290000000000004	0.26329612606698743
Hinfp	0.4050000000000003	0.1162179908076229
Tgfbi	0.43300000000000033	0.1346027577150435
P2rx3	0.4000000000000003	0.11293499671701208
Exoc4	0.5360000000000004	0.20223243598162627
Prickle3	0.44500000000000034	0.14248194353250945
Grid1	0.5900000000000004	0.23768877216022308
Gm4944	0.5290000000000004	0.1976362442547711
Tmem45a	0.35400000000000026	0.08273145108339257
Ccdc82	0.6470000000000005	0.2751149047931864
Comtd1	0.5620000000000004	0.2193040052528025
Tmem234	0.5550000000000004	0.21470781352594737
Sept6	0.5060000000000003	0.18253447143796137
Chst15	0.44900000000000034	0.1451083388049981
Lztr1	0.4890000000000004	0.17137229152988465
Fkbp11	0.4900000000000004	0.1720288903480068
Spata24	0.44900000000000034	0.1451083388049981
Lst1	0.5100000000000003	0.18516086671045
Mfsd8	0.5160000000000003	0.18910045961918298
Gm20257	0.3790000000000003	0.09914642153644666
Ceacam2	0.47000000000000036	0.15889691398556352
Apex2	0.47400000000000037	0.1615233092580522
Tysnd1	0.4900000000000004	0.1720288903480068
Polr1e	0.44600000000000034	0.14313854235063161
Fam109a	0.4990000000000004	0.1779382797111063
Gdf9	0.5020000000000003	0.1799080761654727
A630072M18Rik	0.4090000000000003	0.11884438608011157
Cep72	0.44800000000000034	0.14445173998687594
Lipe	0.6430000000000005	0.27248850952069775
Prdm16	0.4220000000000003	0.12738017071569968
Zscan29	0.47100000000000036	0.15955351280368568
X1700003M07Rik	0.5080000000000003	0.1838476690742057
Dot1l	0.5970000000000004	0.24228496388707824
Smyd3	0.6100000000000004	0.25082074852266634
D19Ertd737e	0.5090000000000003	0.18450426789232785
Pcdhb4	0.45800000000000035	0.15101772816809758
Cspg4	0.44300000000000034	0.14116874589626513
Slco1a4	0.4850000000000004	0.168745896257396
Mfsd4	0.4880000000000004	0.17071569271176248
Copz2	0.5200000000000004	0.19172685489167166
Nes	0.44000000000000034	0.13919894944189862
Cnksr3	0.5100000000000003	0.18516086671045
Nckap1	0.6370000000000005	0.2685489166119648
Trpv4	0.4150000000000003	0.12278397898884454
Kcnmb2	0.3880000000000003	0.10505581089954613
Trim35	0.5180000000000003	0.19041365725542733
Klhl14	0.3050000000000002	0.05055810899540657
Samd12	0.46800000000000036	0.1575837163493192
Pigv	0.3970000000000003	0.1109652002626456
Rsbn1	0.45000000000000034	0.14576493762312026
Traf7	0.5650000000000004	0.221273801707169
Plek	0.4080000000000003	0.11818778726198939
X5330426P16Rik	0.2750000000000002	0.030860144451741664
Mei1	0.47300000000000036	0.16086671043993003
Icosl	0.34500000000000025	0.0768220617202931
Fbln1	0.3170000000000002	0.05843729481287253
X2700046G09Rik	0.36300000000000027	0.08864084044649205
Zfp652	0.4820000000000004	0.16677609980302951
Car8	0.8020000000000006	0.37688772160212175
Mbd4	0.5580000000000004	0.21667760998031385
Wnt5b	0.3940000000000003	0.10899540380827911
X9430091E24Rik	0.4830000000000004	0.16743269862115168
Ppfibp2	0.4040000000000003	0.11556139198950074
A530054K11Rik	0.5220000000000004	0.19304005252791598
Nprl3	0.43900000000000033	0.13854235062377646
Folh1	0.5100000000000003	0.18516086671045
D830030K20Rik	0.4840000000000004	0.16808929743927384
Fhl3	0.3100000000000002	0.05384110308601738
Socs4	0.5640000000000004	0.22061720288904685
Wdr92	0.44400000000000034	0.1418253447143873
Taco1	0.34800000000000025	0.0787918581746596
Vegfc	0.44000000000000034	0.13919894944189862
Zfp78	0.5570000000000004	0.2160210111621917
Cidea	0.33600000000000024	0.07091267235719363
Gm527	0.4000000000000003	0.11293499671701208
Sat2	0.3920000000000003	0.10768220617203478
Nts	0.4920000000000004	0.17334208798425113
Ghrl	0.4080000000000003	0.11818778726198939
Snora81	0.3910000000000003	0.10702560735391262
Adarb2	0.5530000000000004	0.21339461588970304
Lrrc23	0.47100000000000036	0.15955351280368568
Oas1g	0.3730000000000003	0.09520682862771368
