	V1_Human_Lymph_Node_filtered_feature_bc_matrix	average
TMEM91	0.5200000000000002	0.3067484662576686
B9D2	0.46000000000000024	0.2699386503067484
EXOSC5	0.5600000000000003	0.33128834355828213
BCKDHA	0.48000000000000026	0.28220858895705514
B3GNT8	0.09999999999999999	0.049079754601226946
DMAC2	0.5600000000000003	0.33128834355828213
PCAT19	0.5000000000000002	0.2944785276073619
AC243960.3	0.02	0.0
LINC01480	0.6600000000000004	0.39263803680981585
AC243960.1	0.5200000000000002	0.3067484662576686
CEACAM21	0.5400000000000003	0.3190184049079754
CEACAM4	0.2900000000000001	0.16564417177914104
CEACAM7	0.02	0.0
CEACAM3	0.3000000000000001	0.1717791411042944
CD79A	0.8100000000000005	0.4846625766871165
ARHGEF1	0.5500000000000003	0.32515337423312873
AC010616.1	0.19000000000000003	0.10429447852760731
RABAC1	0.6100000000000003	0.361963190184049
ATP1A3	0.3000000000000001	0.1717791411042944
GRIK5	0.37000000000000016	0.21472392638036802
ZNF574	0.5100000000000002	0.30061349693251527
POU2F2	0.6600000000000004	0.39263803680981585
AC010247.2	0.4200000000000002	0.2453987730061349
DEDD2	0.6100000000000003	0.361963190184049
ZNF526	0.47000000000000025	0.2760736196319018
GSK3A	0.6200000000000003	0.3680981595092024
ERF	0.6100000000000003	0.361963190184049
CIC	0.6200000000000003	0.3680981595092024
PAFAH1B3	0.5500000000000003	0.32515337423312873
PRR19	0.11999999999999998	0.06134969325153368
TMEM145	0.02	0.0
MEGF8	0.5300000000000002	0.312883435582822
CNFN	0.4400000000000002	0.2576687116564417
LIPE-AS1	0.5000000000000002	0.2944785276073619
LIPE	0.49000000000000027	0.28834355828220853
CEACAM1	0.5200000000000002	0.3067484662576686
AC005392.2	0.02	0.0
CD177	0.10999999999999999	0.05521472392638031
LYPD3	0.4000000000000002	0.23312883435582815
PHLDB3	0.5800000000000003	0.34355828220858886
ETHE1	0.6100000000000003	0.361963190184049
ZNF575	0.4400000000000002	0.2576687116564417
XRCC1	0.6000000000000003	0.3558282208588956
PINLYP	0.36000000000000015	0.20858895705521466
IRGQ	0.5900000000000003	0.34969325153374226
ZNF576	0.49000000000000027	0.28834355828220853
SRRM5	0.16	0.08588957055214719
ZNF428	0.5800000000000003	0.34355828220858886
CADM4	0.2900000000000001	0.16564417177914104
PLAUR	0.6600000000000004	0.39263803680981585
SMG9	0.6400000000000003	0.3803680981595091
KCNN4	0.6300000000000003	0.3742331288343557
AC115522.1	0.02	0.0
LYPD5	0.25000000000000006	0.14110429447852754
ZNF283	0.3000000000000001	0.1717791411042944
ZNF404	0.4300000000000002	0.2515337423312883
AC006213.2	0.05	0.01840490797546011
AC006213.3	0.02	0.0
ZNF45	0.5100000000000002	0.30061349693251527
ZNF221	0.02	0.0
ZNF155	0.4200000000000002	0.2453987730061349
AC006213.1	0.15	0.07975460122699381
ZNF230	0.46000000000000024	0.2699386503067484
ZNF222	0.4000000000000002	0.23312883435582815
ZNF223	0.4000000000000002	0.23312883435582815
ZNF284	0.4100000000000002	0.23926380368098152
ZNF224	0.5800000000000003	0.34355828220858886
AC021092.1	0.09999999999999999	0.049079754601226946
ZNF225	0.4200000000000002	0.2453987730061349
ZNF234	0.45000000000000023	0.263803680981595
ZNF226	0.6300000000000003	0.3742331288343557
ZNF227	0.5400000000000003	0.3190184049079754
ZNF235	0.3900000000000002	0.22699386503067479
ZNF233	0.13999999999999999	0.07361963190184043
ZNF112	0.20000000000000004	0.11042944785276068
ZNF285	0.3300000000000001	0.19018404907975453
ZNF229	0.3100000000000001	0.17791411042944777
ZNF180	0.5100000000000002	0.30061349693251527
AC243964.2	0.3200000000000001	0.18404907975460116
PVR	0.4300000000000002	0.2515337423312883
CEACAM19	0.3100000000000001	0.17791411042944777
CEACAM16	0.02	0.0
BCL3	0.6600000000000004	0.39263803680981585
BCAM	0.4200000000000002	0.2453987730061349
NECTIN2	0.7000000000000004	0.41717791411042937
AC011481.2	0.060000000000000005	0.024539877300613484
TOMM40	0.6500000000000004	0.3865030674846625
APOE	0.5300000000000002	0.312883435582822
APOC1	0.7300000000000004	0.4355828220858895
APOC2	0.09	0.04294478527607358
AC011481.1	0.24000000000000007	0.13496932515337418
CLPTM1	0.6200000000000003	0.3680981595092024
RELB	0.6600000000000004	0.39263803680981585
CLASRP	0.6600000000000004	0.39263803680981585
ZNF296	0.48000000000000026	0.28220858895705514
GEMIN7-AS1	0.02	0.0
GEMIN7	0.6300000000000003	0.3742331288343557
MARK4	0.5500000000000003	0.32515337423312873
PPP1R37	0.5900000000000003	0.34969325153374226
NKPD1	0.08	0.03680981595092021
TRAPPC6A	0.6100000000000003	0.361963190184049
BLOC1S3	0.5400000000000003	0.3190184049079754
AC005779.1	0.02	0.0
EXOC3L2	0.23000000000000007	0.1288343558282208
CKM	0.02	0.0
KLC3	0.02	0.0
ERCC2	0.6000000000000003	0.3558282208588956
PPP1R13L	0.4200000000000002	0.2453987730061349
CD3EAP	0.4100000000000002	0.23926380368098152
ERCC1	0.6600000000000004	0.39263803680981585
FOSB	0.7400000000000004	0.4417177914110429
RTN2	0.46000000000000024	0.2699386503067484
PPM1N	0.34000000000000014	0.1963190184049079
VASP	0.7400000000000004	0.4417177914110429
OPA3	0.5400000000000003	0.3190184049079754
GPR4	0.4200000000000002	0.2453987730061349
EML2	0.5900000000000003	0.34969325153374226
GIPR	0.49000000000000027	0.28834355828220853
SNRPD2	0.5600000000000003	0.33128834355828213
QPCTL	0.2800000000000001	0.15950920245398764
FBXO46	0.6000000000000003	0.3558282208588956
SIX5	0.48000000000000026	0.28220858895705514
DM1-AS	0.13999999999999999	0.07361963190184043
DMPK	0.5700000000000003	0.33742331288343547
DMWD	0.5900000000000003	0.34969325153374226
SYMPK	0.6600000000000004	0.39263803680981585
FOXA3	0.10999999999999999	0.05521472392638031
IRF2BP1	0.4100000000000002	0.23926380368098152
MYPOP	0.5600000000000003	0.33128834355828213
NOVA2	0.3100000000000001	0.17791411042944777
CCDC61	0.5900000000000003	0.34969325153374226
PGLYRP1	0.02	0.0
AC007785.3	0.02	0.0
IGFL2	0.09999999999999999	0.049079754601226946
HIF3A	0.2800000000000001	0.15950920245398764
PPP5C	0.6000000000000003	0.3558282208588956
CCDC8	0.18000000000000002	0.09815950920245393
PNMA8A	0.09	0.04294478527607358
PPP5D1	0.11999999999999998	0.06134969325153368
PNMA8B	0.24000000000000007	0.13496932515337418
AC011484.1	0.19000000000000003	0.10429447852760731
CALM3	0.7100000000000004	0.42331288343558277
AC093503.2	0.11999999999999998	0.06134969325153368
PTGIR	0.48000000000000026	0.28220858895705514
GNG8	0.3100000000000001	0.17791411042944777
DACT3	0.25000000000000006	0.14110429447852754
DACT3-AS1	0.02	0.0
PRKD2	0.5900000000000003	0.34969325153374226
STRN4	0.6300000000000003	0.3742331288343557
FKRP	0.5700000000000003	0.33742331288343547
SLC1A5	0.6700000000000004	0.39877300613496924
AC008622.2	0.02	0.0
AP2S1	0.6300000000000003	0.3742331288343557
ARHGAP35	0.6100000000000003	0.361963190184049
NPAS1	0.34000000000000014	0.1963190184049079
TMEM160	0.6500000000000004	0.3865030674846625
ZC3H4	0.6100000000000003	0.361963190184049
SAE1	0.6700000000000004	0.39877300613496924
BBC3	0.5100000000000002	0.30061349693251527
CCDC9	0.5300000000000002	0.312883435582822
INAFM1	0.5900000000000003	0.34969325153374226
C5AR1	0.6300000000000003	0.3742331288343557
C5AR2	0.34000000000000014	0.1963190184049079
DHX34	0.6000000000000003	0.3558282208588956
MEIS3	0.2800000000000001	0.15950920245398764
SLC8A2	0.02	0.0
KPTN	0.5000000000000002	0.2944785276073619
NAPA-AS1	0.3900000000000002	0.22699386503067479
NAPA	0.6800000000000004	0.40490797546012264
ZNF541	0.17	0.09202453987730055
AC010331.1	0.4100000000000002	0.23926380368098152
BICRA	0.5800000000000003	0.34355828220858886
EHD2	0.5700000000000003	0.33742331288343547
NOP53	0.49000000000000027	0.28834355828220853
SELENOW	0.6400000000000003	0.3803680981595091
CRX	0.02	0.0
PLA2G4C	0.5800000000000003	0.34355828220858886
LIG1	0.6900000000000004	0.411042944785276
ZSWIM9	0.4400000000000002	0.2576687116564417
CARD8	0.6500000000000004	0.3865030674846625
AC011466.1	0.02	0.0
CARD8-AS1	0.5700000000000003	0.33742331288343547
AC008392.1	0.02	0.0
ZNF114	0.05	0.01840490797546011
CCDC114	0.09	0.04294478527607358
EMP3	0.6700000000000004	0.39877300613496924
TMEM143	0.5100000000000002	0.30061349693251527
SYNGR4	0.02	0.0
KDELR1	0.6000000000000003	0.3558282208588956
GRIN2D	0.08	0.03680981595092021
GRWD1	0.6300000000000003	0.3742331288343557
KCNJ14	0.3100000000000001	0.17791411042944777
AC008403.2	0.02	0.0
CYTH2	0.6200000000000003	0.3680981595092024
LMTK3	0.4000000000000002	0.23312883435582815
AC008403.3	0.25000000000000006	0.14110429447852754
SULT2B1	0.02	0.0
FAM83E	0.02	0.0
SPHK2	0.5700000000000003	0.33742331288343547
DBP	0.5800000000000003	0.34355828220858886
CA11	0.5700000000000003	0.33742331288343547
NTN5	0.3100000000000001	0.17791411042944777
FUT2	0.02	0.0
MAMSTR	0.21000000000000005	0.11656441717791406
RASIP1	0.6300000000000003	0.3742331288343557
IZUMO1	0.02	0.0
FUT1	0.2800000000000001	0.15950920245398764
BCAT2	0.6200000000000003	0.3680981595092024
HSD17B14	0.5200000000000002	0.3067484662576686
PLEKHA4	0.4300000000000002	0.2515337423312883
PPP1R15A	0.6300000000000003	0.3742331288343557
TULP2	0.02	0.0
NUCB1	0.6700000000000004	0.39877300613496924
DHDH	0.09	0.04294478527607358
BAX	0.6400000000000003	0.3803680981595091
FTL	0.38000000000000017	0.2208588957055214
GYS1	0.5700000000000003	0.33742331288343547
RUVBL2	0.6400000000000003	0.3803680981595091
LHB	0.060000000000000005	0.024539877300613484
AC008687.4	0.02	0.0
CGB7	0.02	0.0
SNRNP70	0.5800000000000003	0.34355828220858886
LIN7B	0.45000000000000023	0.263803680981595
C19orf73	0.2800000000000001	0.15950920245398764
PPFIA3	0.36000000000000015	0.20858895705521466
HRC	0.11999999999999998	0.06134969325153368
TRPM4	0.46000000000000024	0.2699386503067484
SLC6A16	0.5300000000000002	0.312883435582822
AC011450.1	0.12999999999999998	0.06748466257668705
CD37	0.5600000000000003	0.33128834355828213
TEAD2	0.5800000000000003	0.34355828220858886
DKKL1	0.10999999999999999	0.05521472392638031
AC010643.1	0.02	0.0
CCDC155	0.02	0.0
PTH2	0.02	0.0
SLC17A7	0.19000000000000003	0.10429447852760731
PIH1D1	0.6300000000000003	0.3742331288343557
ALDH16A1	0.6300000000000003	0.3742331288343557
FLT3LG	0.5800000000000003	0.34355828220858886
FCGRT	0.7200000000000004	0.4294478527607361
RCN3	0.5600000000000003	0.33128834355828213
NOSIP	0.6600000000000004	0.39263803680981585
PRRG2	0.24000000000000007	0.13496932515337418
PRR12	0.5500000000000003	0.32515337423312873
AC011495.2	0.02	0.0
RRAS	0.6000000000000003	0.3558282208588956
SCAF1	0.6000000000000003	0.3558282208588956
IRF3	0.6400000000000003	0.3803680981595091
BCL2L12	0.6300000000000003	0.3742331288343557
PRMT1	0.6300000000000003	0.3742331288343557
ADM5	0.47000000000000025	0.2760736196319018
CPT1C	0.45000000000000023	0.263803680981595
TSKS	0.3100000000000001	0.17791411042944777
AP2A1	0.5900000000000003	0.34969325153374226
FUZ	0.48000000000000026	0.28220858895705514
AC006942.1	0.19000000000000003	0.10429447852760731
MED25	0.6100000000000003	0.361963190184049
PTOV1-AS1	0.22000000000000006	0.12269938650306743
PTOV1	0.6400000000000003	0.3803680981595091
AC018766.1	0.02	0.0
PTOV1-AS2	0.10999999999999999	0.05521472392638031
PNKP	0.5900000000000003	0.34969325153374226
AKT1S1	0.6300000000000003	0.3742331288343557
TBC1D17	0.6400000000000003	0.3803680981595091
IL4I1	0.6200000000000003	0.3680981595092024
NUP62	0.6400000000000003	0.3803680981595091
ATF5	0.6000000000000003	0.3558282208588956
SIGLEC11	0.09	0.04294478527607358
VRK3	0.6200000000000003	0.3680981595092024
ZNF473	0.4300000000000002	0.2515337423312883
AC010624.2	0.15	0.07975460122699381
MYH14	0.02	0.0
KCNC3	0.35000000000000014	0.20245398773006126
NR1H2	0.6200000000000003	0.3680981595092024
NAPSA	0.4400000000000002	0.2576687116564417
AC008655.2	0.04	0.01226993865030674
POLD1	0.6600000000000004	0.39263803680981585
SPIB	0.8900000000000006	0.5337423312883435
MYBPC2	0.4300000000000002	0.2515337423312883
FAM71E1	0.09999999999999999	0.049079754601226946
EMC10	0.6500000000000004	0.3865030674846625
AC020909.3	0.02	0.0
AC020909.2	0.12999999999999998	0.06748466257668705
JOSD2	0.6000000000000003	0.3558282208588956
ASPDH	0.02	0.0
LRRC4B	0.35000000000000014	0.20245398773006126
SYT3	0.02	0.0
C19orf81	0.37000000000000016	0.21472392638036802
CLEC11A	0.5700000000000003	0.33742331288343547
AC010325.1	0.09	0.04294478527607358
C19orf48	0.6500000000000004	0.3865030674846625
LINC01869	0.18000000000000002	0.09815950920245393
KLK1	0.5200000000000002	0.3067484662576686
KLK2	0.060000000000000005	0.024539877300613484
KLK4	0.02	0.0
KLK10	0.02	0.0
KLK14	0.02	0.0
CTU1	0.5200000000000002	0.3067484662576686
SIGLEC9	0.38000000000000017	0.2208588957055214
SIGLEC7	0.5200000000000002	0.3067484662576686
AC063977.6	0.02	0.0
CD33	0.49000000000000027	0.28834355828220853
SIGLECL1	0.02	0.0
IGLON5	0.02	0.0
VSIG10L	0.34000000000000014	0.1963190184049079
ETFB	0.6500000000000004	0.3865030674846625
CLDND2	0.4100000000000002	0.23926380368098152
NKG7	0.6700000000000004	0.39877300613496924
C19orf84	0.02	0.0
AC008750.7	0.02	0.0
SIGLEC10	0.6100000000000003	0.361963190184049
SIGLEC8	0.4000000000000002	0.23312883435582815
SIGLEC12	0.49000000000000027	0.28834355828220853
SIGLEC6	0.15	0.07975460122699381
ZNF175	0.5200000000000002	0.3067484662576686
AC018755.1	0.09	0.04294478527607358
SIGLEC5	0.48000000000000026	0.28220858895705514
SPACA6	0.5000000000000002	0.2944785276073619
HAS1	0.09999999999999999	0.049079754601226946
FPR1	0.5700000000000003	0.33742331288343547
FPR2	0.20000000000000004	0.11042944785276068
FPR3	0.4100000000000002	0.23926380368098152
ZNF577	0.5500000000000003	0.32515337423312873
ZNF649	0.4100000000000002	0.23926380368098152
ZNF613	0.3900000000000002	0.22699386503067479
ZNF350-AS1	0.02	0.0
ZNF350	0.5000000000000002	0.2944785276073619
ZNF615	0.4400000000000002	0.2576687116564417
ZNF614	0.48000000000000026	0.28220858895705514
ZNF432	0.47000000000000025	0.2760736196319018
AC011468.5	0.19000000000000003	0.10429447852760731
ZNF841	0.46000000000000024	0.2699386503067484
ZNF616	0.38000000000000017	0.2208588957055214
ZNF836	0.5000000000000002	0.2944785276073619
AC010320.1	0.02	0.0
PPP2R1A	0.6500000000000004	0.3865030674846625
ZNF766	0.5600000000000003	0.33128834355828213
ZNF480	0.5800000000000003	0.34355828220858886
ZNF610	0.2700000000000001	0.15337423312883428
ZNF880	0.5300000000000002	0.312883435582822
ZNF528	0.48000000000000026	0.28220858895705514
ZNF578	0.23000000000000007	0.1288343558282208
ZNF808	0.5100000000000002	0.30061349693251527
ZNF701	0.46000000000000024	0.2699386503067484
ZNF83	0.6200000000000003	0.3680981595092024
ZNF611	0.3900000000000002	0.22699386503067479
ZNF600	0.5500000000000003	0.32515337423312873
ZNF28	0.5000000000000002	0.2944785276073619
ZNF468	0.5100000000000002	0.30061349693251527
ZNF320	0.02	0.0
ZNF888	0.4300000000000002	0.2515337423312883
AC010487.2	0.02	0.0
ZNF816-ZNF321P	0.3200000000000001	0.18404907975460116
ZNF816	0.4100000000000002	0.23926380368098152
ZNF160	0.5600000000000003	0.33128834355828213
ZNF415	0.36000000000000015	0.20858895705521466
ZNF347	0.48000000000000026	0.28220858895705514
ZNF665	0.21000000000000005	0.11656441717791406
ZNF677	0.49000000000000027	0.28834355828220853
VN1R2	0.02	0.0
ZNF845	0.45000000000000023	0.263803680981595
ZNF525	0.48000000000000026	0.28220858895705514
ZNF765	0.47000000000000025	0.2760736196319018
ZNF761	0.5300000000000002	0.312883435582822
ZNF813	0.4000000000000002	0.23312883435582815
ZNF331	0.6000000000000003	0.3558282208588956
NLRP12	0.04	0.01226993865030674
MYADM	0.6800000000000004	0.40490797546012264
AC008440.2	0.02	0.0
PRKCG	0.02	0.0
CACNG8	0.02	0.0
CACNG6	0.02	0.0
OSCAR	0.3200000000000001	0.18404907975460116
NDUFA3	0.6000000000000003	0.3558282208588956
TFPT	0.5700000000000003	0.33742331288343547
PRPF31	0.6200000000000003	0.3680981595092024
AC245052.4	0.02	0.0
CNOT3	0.6000000000000003	0.3558282208588956
LENG1	0.5400000000000003	0.3190184049079754
TMC4	0.3100000000000001	0.17791411042944777
MBOAT7	0.6300000000000003	0.3742331288343557
TSEN34	0.6100000000000003	0.361963190184049
LILRB3	0.4100000000000002	0.23926380368098152
AC245052.7	0.060000000000000005	0.024539877300613484
LILRA6	0.15	0.07975460122699381
LILRB5	0.4100000000000002	0.23926380368098152
LILRB2	0.5700000000000003	0.33742331288343547
LILRA5	0.25000000000000006	0.14110429447852754
LILRA4	0.6200000000000003	0.3680981595092024
LAIR1	0.6400000000000003	0.3803680981595091
TTYH1	0.13999999999999999	0.07361963190184043
AC245884.10	0.09999999999999999	0.049079754601226946
AC245884.8	0.5000000000000002	0.2944785276073619
LENG8-AS1	0.13999999999999999	0.07361963190184043
LENG8	0.6000000000000003	0.3558282208588956
LENG9	0.49000000000000027	0.28834355828220853
CDC42EP5	0.5400000000000003	0.3190184049079754
LAIR2	0.46000000000000024	0.2699386503067484
KIR3DX1	0.02	0.0
LILRA2	0.24000000000000007	0.13496932515337418
LILRA1	0.2800000000000001	0.15950920245398764
LILRB1	0.5200000000000002	0.3067484662576686
LILRB4	0.6600000000000004	0.39263803680981585
KIR2DL1	0.02	0.0
KIR2DL4	0.12999999999999998	0.06748466257668705
KIR3DL1	0.02	0.0
KIR3DL2	0.10999999999999999	0.05521472392638031
AC245128.3	0.2700000000000001	0.15337423312883428
NCR1	0.2800000000000001	0.15950920245398764
NLRP7	0.3300000000000001	0.19018404907975453
NLRP2	0.5900000000000003	0.34969325153374226
AC011476.3	0.09	0.04294478527607358
GP6	0.02	0.0
RDH13	0.5000000000000002	0.2944785276073619
EPS8L1	0.35000000000000014	0.20245398773006126
PPP1R12C	0.6600000000000004	0.39263803680981585
TNNT1	0.02	0.0
TNNI3	0.02	0.0
DNAAF3	0.08	0.03680981595092021
SYT5	0.02	0.0
AC010327.4	0.02	0.0
TMEM86B	0.5800000000000003	0.34355828220858886
PPP6R1	0.6300000000000003	0.3742331288343557
HSPBP1	0.6000000000000003	0.3558282208588956
BRSK1	0.3900000000000002	0.22699386503067479
AC020922.4	0.02	0.0
KMT5C	0.5100000000000002	0.30061349693251527
COX6B2	0.02	0.0
IL11	0.02	0.0
TMEM238	0.4400000000000002	0.2576687116564417
UBE2S	0.8300000000000005	0.4969325153374232
ISOC2	0.6000000000000003	0.3558282208588956
AC008735.3	0.02	0.0
ZNF628	0.48000000000000026	0.28220858895705514
NAT14	0.49000000000000027	0.28834355828220853
SSC5D	0.3000000000000001	0.1717791411042944
ZNF579	0.5100000000000002	0.30061349693251527
FIZ1	0.5500000000000003	0.32515337423312873
ZNF524	0.5800000000000003	0.34355828220858886
ZNF865	0.47000000000000025	0.2760736196319018
AC008735.4	0.09	0.04294478527607358
ZNF784	0.49000000000000027	0.28834355828220853
ZNF580	0.6200000000000003	0.3680981595092024
ZNF581	0.5700000000000003	0.33742331288343547
CCDC106	0.6100000000000003	0.361963190184049
U2AF2	0.6400000000000003	0.3803680981595091
EPN1	0.6500000000000004	0.3865030674846625
RFPL4A	0.02	0.0
RFPL4AL1	0.02	0.0
NLRP11	0.07	0.03067484662576685
NLRP4	0.3300000000000001	0.19018404907975453
NLRP5	0.02	0.0
ZNF787	0.6200000000000003	0.3680981595092024
ZNF444	0.6300000000000003	0.3742331288343557
ZSCAN5B	0.02	0.0
ZSCAN5A	0.4000000000000002	0.23312883435582815
EDDM13	0.19000000000000003	0.10429447852760731
AC006116.8	0.02	0.0
ZNF582	0.4000000000000002	0.23312883435582815
AC006116.4	0.02	0.0
ZNF582-AS1	0.3900000000000002	0.22699386503067479
ZNF583	0.37000000000000016	0.21472392638036802
ZNF667	0.3300000000000001	0.19018404907975453
ZNF667-AS1	0.45000000000000023	0.263803680981595
ZNF471	0.3300000000000001	0.19018404907975453
AC005498.1	0.02	0.0
AC005498.2	0.10999999999999999	0.05521472392638031
ZFP28	0.37000000000000016	0.21472392638036802
AC005498.3	0.22000000000000006	0.12269938650306743
ZNF470	0.4100000000000002	0.23926380368098152
ZNF71	0.4400000000000002	0.2576687116564417
ZNF835	0.34000000000000014	0.1963190184049079
AC007228.2	0.12999999999999998	0.06748466257668705
ZIM2-AS1	0.02	0.0
PEG3	0.19000000000000003	0.10429447852760731
ZNF264	0.6200000000000003	0.3680981595092024
AURKC	0.46000000000000024	0.2699386503067484
ZNF805	0.17	0.09202453987730055
AC005261.3	0.49000000000000027	0.28834355828220853
ZNF460-AS1	0.35000000000000014	0.20245398773006126
ZNF460	0.16	0.08588957055214719
AC005261.1	0.6600000000000004	0.39263803680981585
ZNF543	0.35000000000000014	0.20245398773006126
AC005261.2	0.11999999999999998	0.06134969325153368
ZNF304	0.47000000000000025	0.2760736196319018
ZNF547	0.3900000000000002	0.22699386503067479
TRAPPC2B	0.5200000000000002	0.3067484662576686
ZNF548	0.6000000000000003	0.3558282208588956
ZNF17	0.3900000000000002	0.22699386503067479
ZNF749	0.18000000000000002	0.09815950920245393
AC004076.2	0.18000000000000002	0.09815950920245393
VN1R1	0.02	0.0
ZNF772	0.4000000000000002	0.23312883435582815
ZNF419	0.49000000000000027	0.28834355828220853
ZNF773	0.26000000000000006	0.1472392638036809
ZNF549	0.5000000000000002	0.2944785276073619
ZNF550	0.5300000000000002	0.312883435582822
ZNF416	0.36000000000000015	0.20858895705521466
ZIK1	0.4200000000000002	0.2453987730061349
ZNF530	0.4000000000000002	0.23312883435582815
ZNF134	0.5500000000000003	0.32515337423312873
ZNF211	0.5600000000000003	0.33128834355828213
ZNF551	0.4400000000000002	0.2576687116564417
ZNF154	0.48000000000000026	0.28220858895705514
ZNF671	0.5700000000000003	0.33742331288343547
ZNF776	0.5300000000000002	0.312883435582822
ZNF586	0.5200000000000002	0.3067484662576686
ZNF552	0.4100000000000002	0.23926380368098152
ZNF587B	0.5400000000000003	0.3190184049079754
ZNF814	0.5500000000000003	0.32515337423312873
ZNF587	0.5100000000000002	0.30061349693251527
ZNF417	0.47000000000000025	0.2760736196319018
ZNF418	0.46000000000000024	0.2699386503067484
ZNF256	0.3900000000000002	0.22699386503067479
C19orf18	0.38000000000000017	0.2208588957055214
ZNF606	0.5500000000000003	0.32515337423312873
ZSCAN1	0.02	0.0
ZNF135	0.4100000000000002	0.23926380368098152
ZSCAN18	0.5700000000000003	0.33742331288343547
ZNF329	0.46000000000000024	0.2699386503067484
ZNF274	0.6300000000000003	0.3742331288343557
ZNF544	0.5500000000000003	0.32515337423312873
AC020915.3	0.5300000000000002	0.312883435582822
ZNF8	0.3900000000000002	0.22699386503067479
AC020915.1	0.11999999999999998	0.06134969325153368
ERVK3-1	0.6000000000000003	0.3558282208588956
AC010642.2	0.5400000000000003	0.3190184049079754
ZSCAN22	0.35000000000000014	0.20245398773006126
A1BG	0.6000000000000003	0.3558282208588956
A1BG-AS1	0.5000000000000002	0.2944785276073619
ZNF497	0.23000000000000007	0.1288343558282208
AC012313.2	0.02	0.0
ZNF837	0.37000000000000016	0.21472392638036802
LINC02560	0.02	0.0
ZNF584	0.4400000000000002	0.2576687116564417
AC012313.1	0.3200000000000001	0.18404907975460116
AC012313.5	0.23000000000000007	0.1288343558282208
ZNF132	0.3200000000000001	0.18404907975460116
AC012313.8	0.02	0.0
ZNF324B	0.3100000000000001	0.17791411042944777
ZNF324	0.37000000000000016	0.21472392638036802
ZNF446	0.5300000000000002	0.312883435582822
AC012313.7	0.02	0.0
SLC27A5	0.4300000000000002	0.2515337423312883
ZBTB45	0.5500000000000003	0.32515337423312873
TRIM28	0.6400000000000003	0.3803680981595091
CHMP2A	0.6300000000000003	0.3742331288343557
UBE2M	0.6100000000000003	0.361963190184049
MZF1-AS1	0.3100000000000001	0.17791411042944777
MZF1	0.6100000000000003	0.361963190184049
PCDH11Y	0.02	0.0
AP000547.3	0.23000000000000007	0.1288343558282208
XKR3	0.02	0.0
AC006946.2	0.25000000000000006	0.14110429447852754
AC006946.3	0.15	0.07975460122699381
IL17RA	0.6300000000000003	0.3742331288343557
TMEM121B	0.07	0.03067484662576685
LINC01664	0.02	0.0
HDHD5	0.5900000000000003	0.34969325153374226
HDHD5-AS1	0.20000000000000004	0.11042944785276068
ADA2	0.6100000000000003	0.361963190184049
CECR2	0.20000000000000004	0.11042944785276068
SLC25A18	0.02	0.0
AC007666.1	0.02	0.0
ATP6V1E1	0.6900000000000004	0.411042944785276
BCL2L13	0.5700000000000003	0.33742331288343547
BID	0.6400000000000003	0.3803680981595091
LINC00528	0.5000000000000002	0.2944785276073619
MICAL3	0.6300000000000003	0.3742331288343557
AC016027.1	0.2800000000000001	0.15950920245398764
PEX26	0.6200000000000003	0.3680981595092024
TUBA8	0.26000000000000006	0.1472392638036809
AC008079.2	0.09	0.04294478527607358
USP18	0.5800000000000003	0.34355828220858886
TMEM191B	0.46000000000000024	0.2699386503067484
DGCR6	0.21000000000000005	0.11656441717791406
PRODH	0.02	0.0
DGCR2	0.5900000000000003	0.34969325153374226
AC004471.2	0.02	0.0
ESS2	0.6000000000000003	0.3558282208588956
LINC01311	0.3900000000000002	0.22699386503067479
SLC25A1	0.6400000000000003	0.3803680981595091
CLTCL1	0.3300000000000001	0.19018404907975453
HIRA	0.5900000000000003	0.34969325153374226
C22orf39	0.6300000000000003	0.3742331288343557
MRPL40	0.6700000000000004	0.39877300613496924
AC000068.1	0.12999999999999998	0.06748466257668705
UFD1	0.6500000000000004	0.3865030674846625
AC000068.3	0.18000000000000002	0.09815950920245393
AC000068.2	0.20000000000000004	0.11042944785276068
CDC45	0.5500000000000003	0.32515337423312873
CLDN5	0.7900000000000005	0.47239263803680975
AC000067.1	0.02	0.0
AC000093.1	0.09999999999999999	0.049079754601226946
TBX1	0.5700000000000003	0.33742331288343547
GNB1L	0.5300000000000002	0.312883435582822
RTL10	0.5500000000000003	0.32515337423312873
TXNRD2	0.5800000000000003	0.34355828220858886
COMT	0.6500000000000004	0.3865030674846625
ARVCF	0.4200000000000002	0.2453987730061349
TANGO2	0.5700000000000003	0.33742331288343547
AC006547.3	0.18000000000000002	0.09815950920245393
DGCR8	0.5700000000000003	0.33742331288343547
AC006547.2	0.11999999999999998	0.06134969325153368
TRMT2A	0.6000000000000003	0.3558282208588956
RANBP1	0.7400000000000004	0.4417177914110429
ZDHHC8	0.6300000000000003	0.3742331288343557
CCDC188	0.18000000000000002	0.09815950920245393
AC007663.2	0.02	0.0
LINC00896	0.3300000000000001	0.19018404907975453
RTN4R	0.35000000000000014	0.20245398773006126
DGCR6L	0.6100000000000003	0.361963190184049
AC007663.3	0.18000000000000002	0.09815950920245393
ZNF74	0.47000000000000025	0.2760736196319018
SCARF2	0.2800000000000001	0.15950920245398764
KLHL22	0.6100000000000003	0.361963190184049
MED15	0.6100000000000003	0.361963190184049
PI4KA	0.6300000000000003	0.3742331288343557
SERPIND1	0.04	0.01226993865030674
SNAP29	0.6200000000000003	0.3680981595092024
AC007308.1	0.02	0.0
