	melanoma.tsv	average
ZNF568	0.2730000000000002	0.17338451695458149
GLUD2	0.32200000000000023	0.20473448496481947
TMEM236	0.18600000000000014	0.1177223288547712
FZD2	0.2610000000000002	0.16570697376840074
SLC30A8	0.5850000000000004	0.3730006397952805
GPR85	0.2450000000000002	0.15547024952015978
SLC23A3	0.2490000000000002	0.15802943058222005
TAB1	0.3770000000000003	0.23992322456814782
RALGAPA1	0.3750000000000003	0.2386436340371177
GPBAR1	0.25500000000000017	0.1618682021753104
ZNF738	0.4000000000000003	0.25463851567499424
LRP2	0.44500000000000034	0.28342930262317195
OLIG2	0.47700000000000037	0.3039027511196539
SNURF	0.3050000000000002	0.19385796545106343
ANKRD54	0.4240000000000003	0.2699936020473557
FGF14	0.33400000000000024	0.21241202815100022
MIR143HG	0.17300000000000013	0.1094049904030754
NBPF26	0.2910000000000002	0.18490083173385258
IL17RC	0.43500000000000033	0.27703134996802137
AZGP1	0.4920000000000004	0.31349968010237983
ZC2HC1A	0.5370000000000004	0.34229046705055755
TM9SF1	0.34500000000000025	0.21944977607166588
JSRP1	0.3800000000000003	0.241842610364693
RAI1	0.2920000000000002	0.18554062699936763
CBY1	0.3780000000000003	0.24056301983366288
C14orf79	0.3850000000000003	0.2450415866922683
TMEM117	0.3890000000000003	0.24760076775432854
PBK	0.4980000000000004	0.3173384516954702
ARHGAP11B	0.2780000000000002	0.17658349328215678
FAM179A	0.2630000000000002	0.16698656429943087
MAGEA11	0.4080000000000003	0.2597568777991147
PPIB	0.25300000000000017	0.16058861164428026
PCDHGA1	0.2450000000000002	0.15547024952015978
ZBTB2	0.32900000000000024	0.2092130518234249
LINC01358	0.2650000000000002	0.168266154830461
NPR2	0.35100000000000026	0.22328854766475623
AIF1L	0.4050000000000003	0.25783749200256956
LINC00511	0.43700000000000033	0.2783109404990515
SEC61A2	0.33300000000000024	0.21177223288548513
NKIRAS1	0.3910000000000003	0.24888035828535868
POC1A	0.25200000000000017	0.1599488163787652
CKAP2L	0.35100000000000026	0.22328854766475623
FHAD1	0.2650000000000002	0.168266154830461
IFNG	0.32100000000000023	0.20409468969930442
LRFN1	0.09800000000000007	0.061420345489445846
EMC2	0.43500000000000033	0.27703134996802137
FGD6	0.32800000000000024	0.20857325655790984
GFI1	0.34100000000000025	0.21689059500960564
EHHADH	0.45100000000000035	0.2872680742162623
DZANK1	0.22200000000000017	0.1407549584133134
IFT88	0.43700000000000033	0.2783109404990515
ZUFSP	0.2810000000000002	0.17850287907870196
SLC1A1	0.18900000000000014	0.11964171465131639
ZNF594	0.2800000000000002	0.1778630838131869
FAM72D	0.32000000000000023	0.20345489443378934
EID3	0.19300000000000014	0.12220089571337663
ICAM5	0.2980000000000002	0.189379398592458
SLC1A3	0.19800000000000015	0.12539987204095193
KIF11	0.4070000000000003	0.25911708253359966
C4orf46	0.20600000000000016	0.1305182341650724
STX11	0.2650000000000002	0.168266154830461
ZNF674-AS1	0.20000000000000015	0.12667946257198204
RYR1	0.09800000000000007	0.061420345489445846
UBXN8	0.4170000000000003	0.26551503518875025
ZNF683	0.33900000000000025	0.2156110044785755
DEPTOR	0.25400000000000017	0.1612284069097953
HCG20	0.2480000000000002	0.15738963531670497
C17orf58	0.4290000000000003	0.273192578374931
LINC01503	0.20600000000000016	0.1305182341650724
C19orf57	0.2630000000000002	0.16698656429943087
SPC25	0.6310000000000004	0.40243122200897324
MPZL2	0.34000000000000025	0.21625079974409056
AICDA	0.10300000000000008	0.06461932181702115
CENPU	0.5300000000000004	0.3378119001919521
ERRFI1	0.35700000000000026	0.2271273192578466
TRNT1	0.4260000000000003	0.27127319257838584
FBXL18	0.23800000000000018	0.15099168266155436
CLCN5	0.4130000000000003	0.26295585412669004
PGM5P2	0.31900000000000023	0.20281509916827428
SDS	0.2700000000000002	0.1714651311580363
PKD2L1	0.21400000000000016	0.13563659628919292
SULT1C2	0.2890000000000002	0.18362124120282247
ZNF418	0.4120000000000003	0.262316058861175
TMEM255A	0.2920000000000002	0.18554062699936763
BBS10	0.4200000000000003	0.26743442098529546
PARD3B	0.21200000000000016	0.13435700575816278
SPHK2	0.10300000000000008	0.06461932181702115
FAM107A	0.34300000000000025	0.21817018554063575
MAPK8IP1	0.2880000000000002	0.1829814459373074
KIAA0391	0.33200000000000024	0.21113243761997008
ABCC9	0.3090000000000002	0.19641714651312367
POLQ	0.35000000000000026	0.22264875239924117
PLCB1	0.3780000000000003	0.24056301983366288
TMEM198	0.44300000000000034	0.28214971209214185
PGAP1	0.4210000000000003	0.2680742162508105
DACH1	0.22100000000000017	0.14011516314779834
DYRK3	0.2580000000000002	0.16378758797185558
GREB1L	0.35400000000000026	0.2252079334613014
HSD17B6	0.18100000000000013	0.11452335252719589
CCL17	0.2630000000000002	0.16698656429943087
MECOM	0.20700000000000016	0.1311580294305875
CCZ1B	0.36700000000000027	0.2335252719129972
C14orf37	0.47500000000000037	0.3026231605886238
AP001372.2	0.3970000000000003	0.252719129878449
CECR7	0.25200000000000017	0.1599488163787652
AMACR	0.21500000000000016	0.13627639155470797
GPR133	0.2620000000000002	0.16634676903391582
KB-1410C5.5	0.2900000000000002	0.18426103646833752
EDC4	0.2610000000000002	0.16570697376840074
PKNOX2	0.3910000000000003	0.24888035828535868
ANGPTL1	0.2630000000000002	0.16698656429943087
GMDS-AS1	0.21300000000000016	0.13499680102367784
NEGR1	0.21500000000000016	0.13627639155470797
MATR3	0.3030000000000002	0.19257837492003332
C10orf11	0.4130000000000003	0.26295585412669004
SLC24A4	0.24000000000000019	0.1522712731925845
CPAMD8	0.2590000000000002	0.16442738323737063
CTC-526N19.1	0.22700000000000017	0.1439539347408887
ZFHX4	0.24000000000000019	0.1522712731925845
GREM2	0.21500000000000016	0.13627639155470797
GLB1L2	0.20400000000000015	0.1292386436340423
ST6GALNAC3	0.3830000000000003	0.2437619961612382
ART3	0.4070000000000003	0.25911708253359966
CNTNAP3B	0.3150000000000002	0.20025591810621404
SEC16B	0.2980000000000002	0.189379398592458
MUC1	0.3110000000000002	0.1976967370441538
HP	0.22900000000000018	0.14523352527191882
LINC00518	0.23300000000000018	0.14779270633397906
MEIS3	0.2740000000000002	0.17402431222009654
SPATA24	0.22800000000000017	0.14459373000640377
COL23A1	0.002	0.0
DTNA	0.3170000000000002	0.20153550863724418
AP006222.2	0.25600000000000017	0.16250799744082545
CTD-2027I19.3	0.09600000000000007	0.06014075495841572
MYL4	0.002	0.0
BCHE	0.4160000000000003	0.2648752399232352
DLGAP1	0.09700000000000007	0.06078055022393078
REP15	0.19000000000000014	0.12028150991683144
RAB9B	0.002	0.0
SNX16	0.35900000000000026	0.22840690978887673
RIMKLA	0.17700000000000013	0.11196417146513565
GNL3L	0.23600000000000018	0.14971209213052425
CNTLN	0.3900000000000003	0.24824056301984362
CCDC7	0.2450000000000002	0.15547024952015978
SEPT7-AS1	0.19700000000000015	0.12476007677543687
BMP8B	0.2440000000000002	0.15483045425464473
SLC22A4	0.18800000000000014	0.11900191938580132
SLX4	0.18000000000000013	0.11388355726168083
SND1-IT1	0.19300000000000014	0.12220089571337663
CYP7B1	0.19600000000000015	0.12412028150992181
ZNF563	0.2650000000000002	0.168266154830461
GGTLC1	0.19600000000000015	0.12412028150992181
MMAA	0.3850000000000003	0.2450415866922683
THAP9	0.19200000000000014	0.12156110044786156
SLC45A3	0.21200000000000016	0.13435700575816278
ZNF575	0.10000000000000007	0.06269993602047597
PCDHB14	0.3930000000000003	0.2501599488163888
CITED4	0.33700000000000024	0.21433141394754537
ZNF519	0.3000000000000002	0.19065898912348814
C2orf81	0.33100000000000024	0.21049264235445503
DPH6	0.36100000000000027	0.22968650031990684
DDX39B	0.36800000000000027	0.23416506717851227
HOXD8	0.34200000000000025	0.2175303902751207
DEGS2	0.17400000000000013	0.11004478566859047
TMEM185B	0.43200000000000033	0.27511196417147615
NLRC4	0.06800000000000005	0.042226487523994015
CCDC150	0.23300000000000018	0.14779270633397906
LRRC29	0.4140000000000003	0.2635956493922051
LACTB2	0.2680000000000002	0.17018554062700617
CXCL1	0.25300000000000017	0.16058861164428026
PARD6B	0.33500000000000024	0.21305182341651527
INSM1	0.002	0.0
GRID2IP	0.11200000000000009	0.0703774792066567
LINC01235	0.21800000000000017	0.13819577735125316
MYO18A	0.19500000000000015	0.12348048624440675
SLC35G3	0.21700000000000016	0.13755598208573808
CRMP1	0.2570000000000002	0.1631477927063405
MARK1	0.20600000000000016	0.1305182341650724
SLC38A6	0.3790000000000003	0.24120281509917796
CCDC142	0.22800000000000017	0.14459373000640377
PCCA	0.3030000000000002	0.19257837492003332
DNAJC6	0.3780000000000003	0.24056301983366288
USP49	0.34200000000000025	0.2175303902751207
DGKG	0.36100000000000027	0.22968650031990684
RASAL2-AS1	0.3000000000000002	0.19065898912348814
PLA2G4A	0.2890000000000002	0.18362124120282247
KRT18	0.32900000000000024	0.2092130518234249
FOSL1	0.35500000000000026	0.2258477287268165
SLC35E4	0.33000000000000024	0.20985284708893995
MIR99AHG	0.20600000000000016	0.1305182341650724
FILIP1	0.22000000000000017	0.13947536788228326
ZNF551	0.4040000000000003	0.25719769673705445
NEFL	0.20700000000000016	0.1311580294305875
ZNF570	0.35600000000000026	0.22648752399233155
TROAP	0.4160000000000003	0.2648752399232352
GJC1	0.34000000000000025	0.21625079974409056
FAM179B	0.4150000000000003	0.26423544465772014
PPP1R9A	0.3780000000000003	0.24056301983366288
MAP7	0.10900000000000008	0.06845809341011151
AGAP1	0.4890000000000004	0.31158029430583467
RAI2	0.20200000000000015	0.12795905310301217
MKRN3	0.32700000000000023	0.2079334612923948
NAT8L	0.2630000000000002	0.16698656429943087
CATSPER2	0.2460000000000002	0.15611004478567486
NRG3	0.47800000000000037	0.304542546385169
SOX9	0.31900000000000023	0.20281509916827428
STKLD1	0.2960000000000002	0.1880998080614279
WDR6	0.2770000000000002	0.17594369801664173
DLG3	0.19800000000000015	0.12539987204095193
ZFYVE28	0.10300000000000008	0.06461932181702115
TNFRSF11A	0.19800000000000015	0.12539987204095193
CSRNP3	0.19800000000000015	0.12539987204095193
SGK494	0.2700000000000002	0.1714651311580363
CEP97	0.43900000000000033	0.2795905310300816
PNMAL2	0.09600000000000007	0.06014075495841572
SPIRE2	0.36400000000000027	0.23160588611645203
GTF2H4	0.09800000000000007	0.061420345489445846
GALNT15	0.1230000000000001	0.07741522712732236
PLK4	0.2730000000000002	0.17338451695458149
STK32B	0.09400000000000007	0.0588611644273856
AR	0.07500000000000005	0.04670505438259944
WASF3	0.23000000000000018	0.14587332053743388
AP4S1	0.4190000000000003	0.2667946257197804
PRDM5	0.3170000000000002	0.20153550863724418
B4GALNT1	0.10300000000000008	0.06461932181702115
C1orf74	0.25300000000000017	0.16058861164428026
WWC2	0.44600000000000034	0.284069097888687
CSNK2A3	0.002	0.0
PHOX2A	0.09400000000000007	0.0588611644273856
GXYLT2	0.2770000000000002	0.17594369801664173
XXYLT1	0.3750000000000003	0.2386436340371177
CDO1	0.09400000000000007	0.0588611644273856
REEP6	0.32700000000000023	0.2079334612923948
MEX3A	0.33300000000000024	0.21177223288548513
DUS4L	0.2900000000000002	0.18426103646833752
GULP1	0.5180000000000003	0.3301343570057714
RNU11	0.22300000000000017	0.14139475367882845
NTF3	0.1330000000000001	0.08381317978247296
AZI2	0.36400000000000027	0.23160588611645203
MYOCD	0.21100000000000016	0.13371721049264773
RERGL	0.23400000000000018	0.14843250159949412
HFM1	0.20900000000000016	0.1324376199616176
N6AMT2	0.11600000000000009	0.07293666026871694
MAN2B1	0.2410000000000002	0.15291106845809954
METTL21B	0.11700000000000009	0.073576455534232
CDK7	0.35600000000000026	0.22648752399233155
MPPED2	0.4200000000000003	0.26743442098529546
PVT1	0.21800000000000017	0.13819577735125316
ANGPTL7	0.21100000000000016	0.13371721049264773
HPSE	0.3800000000000003	0.241842610364693
C5AR2	0.09300000000000007	0.05822136916187054
ZNF410	0.002	0.0
LRRN2	0.11200000000000009	0.0703774792066567
TP53TG3C	0.23700000000000018	0.1503518873960393
OLAH	0.09300000000000007	0.05822136916187054
M1AP	0.10700000000000008	0.06717850287908139
TTC4	0.18400000000000014	0.11644273832374108
MAMLD1	0.17000000000000012	0.10748560460653023
YPEL4	0.36100000000000027	0.22968650031990684
NPAS3	0.36600000000000027	0.23288547664748216
PTPRZ1	0.4150000000000003	0.26423544465772014
KLHL23	0.44800000000000034	0.28534868841971717
KIF14	0.32600000000000023	0.2072936660268797
SORD	0.34500000000000025	0.21944977607166588
ZNF546	0.4220000000000003	0.26871401151632557
C1orf56	0.2950000000000002	0.18746001279591282
CPS1	0.2980000000000002	0.189379398592458
TNFRSF19	0.5650000000000004	0.36020473448497925
PAIP2B	0.20000000000000015	0.12667946257198204
AC133551.1	0.20000000000000015	0.12667946257198204
SIRPB1	0.2570000000000002	0.1631477927063405
PTCHD4	0.45700000000000035	0.2911068458093527
NANOS1	0.4230000000000003	0.2693538067818406
ZSCAN20	0.20000000000000015	0.12667946257198204
IFI30	0.4880000000000004	0.31094049904031956
FIGNL1	0.2810000000000002	0.17850287907870196
LINC00461	0.33100000000000024	0.21049264235445503
TCTEX1D2	0.2580000000000002	0.16378758797185558
TICRR	0.2910000000000002	0.18490083173385258
PAQR6	0.4100000000000003	0.2610364683301448
CCZ1	0.4180000000000003	0.2661548304542653
SULT1A2	0.19700000000000015	0.12476007677543687
FAIM2	0.10300000000000008	0.06461932181702115
ARHGEF39	0.4280000000000003	0.27255278310941594
CABLES2	0.33400000000000024	0.21241202815100022
PPP1R32	0.09600000000000007	0.06014075495841572
SCG5	0.18700000000000014	0.11836212412028625
GNAO1	0.25000000000000017	0.15866922584773507
ZNF624	0.22500000000000017	0.14267434420985858
LA16c-OS12.2	0.25200000000000017	0.1599488163787652
XG	0.3710000000000003	0.23608445297505745
PEX11G	0.4050000000000003	0.25783749200256956
MAP3K12	0.21200000000000016	0.13435700575816278
ABCD2	0.22600000000000017	0.14331413947537364
HIST1H1D	0.2410000000000002	0.15291106845809954
LYPD8	0.32200000000000023	0.20473448496481947
EFTUD1	0.35700000000000026	0.2271273192578466
RCCD1	0.3120000000000002	0.19833653230966886
C1orf53	0.36100000000000027	0.22968650031990684
CTC-490E21.10	0.2490000000000002	0.15802943058222005
LRG1	0.2900000000000002	0.18426103646833752
LACE1	0.2760000000000002	0.17530390275112667
C15orf59	0.19700000000000015	0.12476007677543687
ZNF235	0.2440000000000002	0.15483045425464473
AC005224.2	0.18400000000000014	0.11644273832374108
TMEM17	0.3880000000000003	0.2469609724888135
MORN1	0.3800000000000003	0.241842610364693
TICAM1	0.36100000000000027	0.22968650031990684
PLCD4	0.2700000000000002	0.1714651311580363
SERTAD4	0.22200000000000017	0.1407549584133134
GBP7	0.20000000000000015	0.12667946257198204
EFCAB13	0.32800000000000024	0.20857325655790984
EYA1	0.4950000000000004	0.315419065898925
RNF125	0.20000000000000015	0.12667946257198204
HGF	0.3170000000000002	0.20153550863724418
GATS	0.2980000000000002	0.189379398592458
CD1E	0.16800000000000012	0.10620601407550011
HIST1H2BN	0.2620000000000002	0.16634676903391582
RHBDL1	0.3700000000000003	0.2354446577095424
TLR8	0.2850000000000002	0.1810620601407622
FOXF1	0.32700000000000023	0.2079334612923948
LNX1	0.19200000000000014	0.12156110044786156
SLMO1	0.34900000000000025	0.22200895713372612
NHSL1	0.3180000000000002	0.20217530390275923
MACC1	0.20300000000000015	0.12859884836852722
WRN	0.45100000000000035	0.2872680742162623
ZNF587	0.4040000000000003	0.25719769673705445
AMIGO3	0.2580000000000002	0.16378758797185558
ZNF229	0.32500000000000023	0.20665387076136466
PRKCQ	0.2810000000000002	0.17850287907870196
MPPE1	0.3820000000000003	0.24312220089572312
OSBP2	0.2890000000000002	0.18362124120282247
ZDHHC11	0.10200000000000008	0.06397952655150609
ALOX15	0.2570000000000002	0.1631477927063405
MYOC	0.2970000000000002	0.18873960332694295
ATP8A2	0.36200000000000027	0.23032629558542192
GJA3	0.3910000000000003	0.24888035828535868
HDHD1	0.3840000000000003	0.24440179142675325
RGAG4	0.2950000000000002	0.18746001279591282
ZNF576	0.3700000000000003	0.2354446577095424
DOK6	0.20300000000000015	0.12859884836852722
ADCY9	0.46000000000000035	0.29302623160589786
GMPR	0.18400000000000014	0.11644273832374108
E2F1	0.5580000000000004	0.3557261676263738
LINC01252	0.22200000000000017	0.1407549584133134
LINC00920	0.4250000000000003	0.2706333973128707
POMGNT2	0.44300000000000034	0.28214971209214185
DLX1	0.19300000000000014	0.12220089571337663
C15orf48	0.2480000000000002	0.15738963531670497
AC007383.3	0.23600000000000018	0.14971209213052425
MRPS18A	0.20000000000000015	0.12667946257198204
GAREM	0.35200000000000026	0.2239283429302713
SRD5A1	0.36600000000000027	0.23288547664748216
NR4A2	0.3930000000000003	0.2501599488163888
ITGB3	0.3880000000000003	0.2469609724888135
MAGEC2	0.36800000000000027	0.23416506717851227
LINC01531	0.2450000000000002	0.15547024952015978
SLAMF9	0.3720000000000003	0.2367242482405725
AC064875.2	0.3100000000000002	0.19705694177863875
MYRF	0.2980000000000002	0.189379398592458
TTC26	0.45700000000000035	0.2911068458093527
CASC5	0.3760000000000003	0.23928342930263277
OXSM	0.3920000000000003	0.24952015355087373
SPATA5	0.33400000000000024	0.21241202815100022
ZNF502	0.2650000000000002	0.168266154830461
KCNJ12	0.25600000000000017	0.16250799744082545
MAGEB2	0.45400000000000035	0.28918746001280754
KIF17	0.2680000000000002	0.17018554062700617
ETNK2	0.4130000000000003	0.26295585412669004
OPHN1	0.19900000000000015	0.12603966730646698
IL1RN	0.5830000000000004	0.37172104926425037
ENTPD5	0.34200000000000025	0.2175303902751207
SLFN12	0.32800000000000024	0.20857325655790984
PCDHGA6	0.2610000000000002	0.16570697376840074
ATP1B2	0.2640000000000002	0.16762635956494593
AL354822.1	0.25100000000000017	0.15930902111325015
SSX4	0.2720000000000002	0.17274472168906643
PHKA1	0.4260000000000003	0.27127319257838584
LINC00883	0.35800000000000026	0.22776711452336165
IMMP2L	0.3830000000000003	0.2437619961612382
RASGEF1A	0.09800000000000007	0.061420345489445846
CTRL	0.2930000000000002	0.1861804222648827
FOXC1	0.2700000000000002	0.1714651311580363
KIAA1324	0.09600000000000007	0.06014075495841572
RAG1	0.19800000000000015	0.12539987204095193
MAGEA1	0.22400000000000017	0.1420345489443435
SLC4A3	0.19800000000000015	0.12539987204095193
IRX5	0.4130000000000003	0.26295585412669004
EFCAB2	0.33300000000000024	0.21177223288548513
NR6A1	0.2460000000000002	0.15611004478567486
CXCR2	0.25500000000000017	0.1618682021753104
LEFTY1	0.19900000000000015	0.12603966730646698
LINC00972	0.5000000000000003	0.3186180422265003
CTA-228A9.3	0.35700000000000026	0.2271273192578466
PPP1R1C	0.4030000000000003	0.2565579014715394
SEMA3E	0.5110000000000003	0.32565579014716595
SCIN	0.3060000000000002	0.19449776071657848
WDR17	0.2910000000000002	0.18490083173385258
PARP11	0.4160000000000003	0.2648752399232352
IFT81	0.3750000000000003	0.2386436340371177
SLC16A4	0.3950000000000003	0.2514395393474189
CNTNAP3	0.3790000000000003	0.24120281509917796
ZNF280C	0.3820000000000003	0.24312220089572312
GPSM2	0.25200000000000017	0.1599488163787652
BATF2	0.32500000000000023	0.20665387076136466
CCDC134	0.23300000000000018	0.14779270633397906
ZNF527	0.2880000000000002	0.1829814459373074
FANCB	0.2620000000000002	0.16634676903391582
IQGAP3	0.3040000000000002	0.19321817018554838
CHST9	0.46400000000000036	0.2955854126679581
ABCB6	0.09700000000000007	0.06078055022393078
ESRP1	0.4060000000000003	0.2584772872680846
NEURL3	0.21400000000000016	0.13563659628919292
AURKA	0.3980000000000003	0.2533589251439641
ZNF696	0.3130000000000002	0.1989763275751839
HOXC5	0.2900000000000002	0.18426103646833752
EML2	0.3160000000000002	0.2008957133717291
SOSTDC1	0.2740000000000002	0.17402431222009654
IL12RB2	0.4040000000000003	0.25719769673705445
DNAJC9	0.10400000000000008	0.0652591170825362
MDGA2	0.4080000000000003	0.2597568777991147
LINC01474	0.21100000000000016	0.13371721049264773
CCDC146	0.32700000000000023	0.2079334612923948
PCSK2	0.19100000000000014	0.1209213051823465
C20orf96	0.3120000000000002	0.19833653230966886
C7orf61	0.20000000000000015	0.12667946257198204
GABRA3	0.45700000000000035	0.2911068458093527
FRAS1	0.2450000000000002	0.15547024952015978
MRPL9	0.47400000000000037	0.3019833653231087
C12orf5	0.3840000000000003	0.24440179142675325
THNSL1	0.3180000000000002	0.20217530390275923
LINC00987	0.35200000000000026	0.2239283429302713
GAS2	0.09600000000000007	0.06014075495841572
MIR663AHG	0.23300000000000018	0.14779270633397906
TOX3	0.33900000000000025	0.2156110044785755
FBXL16	0.19900000000000015	0.12603966730646698
LINC00921	0.17800000000000013	0.1126039667306507
WNK3	0.17000000000000012	0.10748560460653023
FAM127C	0.08900000000000007	0.05566218809981029
ROBO2	0.19300000000000014	0.12220089571337663
CNIH2	0.17800000000000013	0.1126039667306507
CENPW	0.2620000000000002	0.16634676903391582
ZNF341	0.18400000000000014	0.11644273832374108
ARIH2OS	0.11000000000000008	0.06909788867562658
XKR9	0.19900000000000015	0.12603966730646698
ANLN	0.4980000000000004	0.3173384516954702
PDZD2	0.33300000000000024	0.21177223288548513
DPEP1	0.18400000000000014	0.11644273832374108
CCL11	0.19800000000000015	0.12539987204095193
DMRT3	0.25500000000000017	0.1618682021753104
CDK8	0.36500000000000027	0.23224568138196708
TRAP1	0.10300000000000008	0.06461932181702115
LINC01342	0.19500000000000015	0.12348048624440675
MGC45922	0.09800000000000007	0.061420345489445846
GALNT14	0.25500000000000017	0.1618682021753104
CACNA2D1	0.18900000000000014	0.11964171465131639
LRRC75A-AS1	0.36300000000000027	0.23096609085093697
CCDC17	0.2800000000000002	0.1778630838131869
PET117	0.46000000000000035	0.29302623160589786
SMC2-AS1	0.20000000000000015	0.12667946257198204
DBF4B	0.17700000000000013	0.11196417146513565
RND2	0.20000000000000015	0.12667946257198204
GAGE12D	0.21900000000000017	0.1388355726167682
ZNF749	0.44500000000000034	0.28342930262317195
OCRL	0.34600000000000025	0.22008957133718093
RNF112	0.2650000000000002	0.168266154830461
C9orf116	0.32600000000000023	0.2072936660268797
ARG2	0.32200000000000023	0.20473448496481947
NAV3	0.5270000000000004	0.3358925143954069
ZNF620	0.16400000000000012	0.10364683301343985
RSPH3	0.19300000000000014	0.12220089571337663
ROPN1	0.3780000000000003	0.24056301983366288
BANCR	0.2610000000000002	0.16570697376840074
FOXO4	0.34500000000000025	0.21944977607166588
BAIAP3	0.2990000000000002	0.19001919385797306
TRIM71	0.34200000000000025	0.2175303902751207
AC008088.4	0.25100000000000017	0.15930902111325015
CH507-513H4.6	0.17800000000000013	0.1126039667306507
TMED6	0.25300000000000017	0.16058861164428026
SMYD3	0.3180000000000002	0.20217530390275923
SYCE3	0.25000000000000017	0.15866922584773507
GPR3	0.2740000000000002	0.17402431222009654
GAGE2E	0.20000000000000015	0.12667946257198204
BIN3	0.2890000000000002	0.18362124120282247
DHRS11	0.34200000000000025	0.2175303902751207
MLXIPL	0.23400000000000018	0.14843250159949412
TMEM246	0.22800000000000017	0.14459373000640377
LRFN3	0.21300000000000016	0.13499680102367784
TXNRD3	0.17000000000000012	0.10748560460653023
C2CD4D	0.19800000000000015	0.12539987204095193
BEST1	0.2950000000000002	0.18746001279591282
ZNF280A	0.34200000000000025	0.2175303902751207
TMEM187	0.3710000000000003	0.23608445297505745
SLC25A53	0.2940000000000002	0.18682021753039776
COL11A2	0.3060000000000002	0.19449776071657848
UBE2V1	0.2890000000000002	0.18362124120282247
ANXA13	0.20400000000000015	0.1292386436340423
HIST2H2BE	0.32600000000000023	0.2072936660268797
STON2	0.1420000000000001	0.08957133717210852
CASS4	0.25200000000000017	0.1599488163787652
SSX1	0.44200000000000034	0.2815099168266268
MYCBPAP	0.21400000000000016	0.13563659628919292
AC005592.1	0.2600000000000002	0.1650671785028857
PANK1	0.32600000000000023	0.2072936660268797
RGMA	0.23900000000000018	0.15163147792706944
FBXO45	0.36300000000000027	0.23096609085093697
SIRT5	0.36300000000000027	0.23096609085093697
SLC26A4	0.3080000000000002	0.19577735124760862
PAGR1	0.35800000000000026	0.22776711452336165
RAB36	0.2470000000000002	0.15674984005118991
FBXO43	0.25000000000000017	0.15866922584773507
ZNF71	0.32600000000000023	0.2072936660268797
FAR2	0.2680000000000002	0.17018554062700617
C8orf58	0.35200000000000026	0.2239283429302713
CGN	0.2700000000000002	0.1714651311580363
DKFZp779M0652	0.25200000000000017	0.1599488163787652
CEL	0.2580000000000002	0.16378758797185558
CTC-459F4.1	0.2750000000000002	0.17466410748561162
EPHA4	0.25300000000000017	0.16058861164428026
FSD2	0.2880000000000002	0.1829814459373074
HR	0.2640000000000002	0.16762635956494593
MND1	0.4180000000000003	0.2661548304542653
DDX47	0.3140000000000002	0.199616122840699
DUSP19	0.25200000000000017	0.1599488163787652
NBEA	0.34400000000000025	0.2188099808061508
CATSPERB	0.21000000000000016	0.13307741522713265
APCDD1	0.18400000000000014	0.11644273832374108
AC004069.2	0.25200000000000017	0.1599488163787652
TMCC3	0.20000000000000015	0.12667946257198204
DOPEY1	0.35600000000000026	0.22648752399233155
PALB2	0.3940000000000003	0.25079974408190386
ALDH1A2	0.19900000000000015	0.12603966730646698
EXO1	0.32300000000000023	0.20537428023033452
HCG11	0.23500000000000018	0.1490722968650092
TAS2R14	0.34100000000000025	0.21689059500960564
OTUD7A	0.11000000000000008	0.06909788867562658
NEIL3	0.20100000000000015	0.12731925783749712
LIN52	0.2570000000000002	0.1631477927063405
DGKI	0.21100000000000016	0.13371721049264773
ABLIM2	0.20300000000000015	0.12859884836852722
LINC00106	0.17800000000000013	0.1126039667306507
PENK	0.10400000000000008	0.0652591170825362
ATP2C2	0.17700000000000013	0.11196417146513565
UGT2B7	0.18300000000000013	0.11580294305822601
PLEKHA7	0.21800000000000017	0.13819577735125316
TCP11L1	0.35300000000000026	0.22456813819578636
ZNF222	0.3090000000000002	0.19641714651312367
AXIN2	0.09700000000000007	0.06078055022393078
IQSEC3	0.19800000000000015	0.12539987204095193
ZNF419	0.33200000000000024	0.21113243761997008
ESPL1	0.32600000000000023	0.2072936660268797
ACVR2A	0.4080000000000003	0.2597568777991147
PRTG	0.3840000000000003	0.24440179142675325
CACNB4	0.2580000000000002	0.16378758797185558
STAP2	0.3040000000000002	0.19321817018554838
NAP1L5	0.32000000000000023	0.20345489443378934
LINC00961	0.22100000000000017	0.14011516314779834
SYNJ2BP-COX16	0.20800000000000016	0.13179782469610254
GNG4	0.21200000000000016	0.13435700575816278
SLC11A1	0.22200000000000017	0.1407549584133134
GRIK5	0.12800000000000009	0.08061420345489766
LINC00924	0.2680000000000002	0.17018554062700617
ZNF286A	0.35000000000000026	0.22264875239924117
TMEM53	0.36500000000000027	0.23224568138196708
JPH2	0.10800000000000008	0.06781829814459646
AC013271.3	0.18700000000000014	0.11836212412028625
CEP112	0.18900000000000014	0.11964171465131639
MMP1	0.36600000000000027	0.23288547664748216
CTD-2576F9.2	0.19800000000000015	0.12539987204095193
ESR1	0.07500000000000005	0.04670505438259944
ZNF296	0.2770000000000002	0.17594369801664173
KANK3	0.2480000000000002	0.15738963531670497
NR3C2	0.19200000000000014	0.12156110044786156
ZNF321P	0.19600000000000015	0.12412028150992181
SUV39H2	0.35500000000000026	0.2258477287268165
OASL	0.2750000000000002	0.17466410748561162
ADAMTS3	0.18100000000000013	0.11452335252719589
PRDM6	0.19700000000000015	0.12476007677543687
AP006621.5	0.22500000000000017	0.14267434420985858
RELL1	0.17600000000000013	0.11132437619962059
PNMA2	0.10100000000000008	0.06333973128599102
NUDT12	0.35700000000000026	0.2271273192578466
