	V1_Adult_Mouse_Brain_filtered_feature_bc_matrix	average
Zfp867	0.5100000000000002	0.03107165504121809
Zkscan17	0.6000000000000003	0.03677869372225815
Nlrp3	0.12999999999999998	0.006975269499048954
Mprip	0.7300000000000004	0.04502219403931602
Gm12264	0.02	0.0
Pld6	0.3100000000000001	0.01838934686112907
Flcn	0.6900000000000004	0.04248573240329821
Gm16062	0.45000000000000023	0.027266962587191388
Cops3	0.8300000000000005	0.051363348129360525
Nt5m	0.8600000000000005	0.05326569435637388
1810063I02Rik	0.02	0.0
Med9os	0.45000000000000023	0.027266962587191388
Med9	0.8200000000000005	0.05072923272035607
Rasd1	1.5500000000000012	0.09701965757768101
Pemt	0.5600000000000003	0.034242232086240346
Rai1	0.8300000000000005	0.051363348129360525
4930412M03Rik	0.02	0.0
Srebf1	0.8500000000000005	0.052631578947369424
Tom1l2	0.8200000000000005	0.05072923272035607
Drc3	0.7100000000000004	0.04375396322130711
Atpaf2	0.7200000000000004	0.044388078630311564
Gid4	0.6700000000000004	0.04121750158528931
Drg2	0.7900000000000005	0.04882688649334272
Myo15	0.13999999999999999	0.007609384908053405
Alkbh5	0.7300000000000004	0.04502219403931602
Llgl1	0.7600000000000005	0.04692454026632937
Flii	0.7200000000000004	0.044388078630311564
Mief2	0.7500000000000004	0.046290424857324916
Top3a	0.4000000000000002	0.02409638554216913
Smcr8	0.6900000000000004	0.04248573240329821
Shmt1	0.37000000000000016	0.02219403931515578
Dhrs7b	0.7900000000000005	0.04882688649334272
Tmem11	0.7900000000000005	0.04882688649334272
Gm26534	0.2700000000000001	0.015852885225111267
Natd1	0.5700000000000003	0.0348763474952448
Map2k3os	0.25000000000000006	0.014584654407102366
Map2k3	0.5700000000000003	0.0348763474952448
Kcnj12	0.5700000000000003	0.0348763474952448
Tnfrsf13b	0.3300000000000001	0.019657577679137974
Usp22	0.8600000000000005	0.05326569435637388
Aldh3a1	0.2900000000000001	0.01712111604312017
Aldh3a2	0.7100000000000004	0.04375396322130711
Slc47a2	0.02	0.0
Slc47a1	0.07	0.003170577045022253
Gm45605	0.4200000000000002	0.025364616360178033
Rnf112	1.1800000000000008	0.07355738744451631
Mfap4	0.4100000000000002	0.024730500951173583
Mapk7	0.6400000000000003	0.039315155358275955
B9d1os	0.11999999999999998	0.006341154090044504
B9d1	0.8700000000000006	0.05389980976537833
Epn2	0.7400000000000004	0.04565630944832046
Grap	0.49000000000000027	0.029803424223209193
Slc5a10	0.02	0.0
Fam83g	0.02	0.0
Prpsap2	0.7500000000000004	0.046290424857324916
Ulk2	0.7800000000000005	0.04819277108433827
A530017D24Rik	0.6400000000000003	0.039315155358275955
Akap10	0.5900000000000003	0.0361445783132537
Specc1	0.7500000000000004	0.046290424857324916
Adora2b	0.5400000000000003	0.03297400126823144
Zswim7	0.7700000000000005	0.04755865567533382
Ttc19	0.9400000000000006	0.058338617628409487
Ncor1	0.7700000000000005	0.04755865567533382
Pigl	0.36000000000000015	0.021559923906151326
Cenpv	0.8500000000000005	0.052631578947369424
Ubb	0.6300000000000003	0.0386810399492715
Trpv2	0.6300000000000003	0.0386810399492715
Lrrc75a	0.5900000000000003	0.0361445783132537
Lrrc75aos2	0.02	0.0
Mmgt2	0.6100000000000003	0.0374128091312626
Zfp287	0.5500000000000003	0.03360811667723589
Zfp286	0.6800000000000004	0.04185161699429376
Trim16	0.3300000000000001	0.019657577679137974
Fbxw10	0.24000000000000007	0.013950538998097917
Tvp23b	0.7200000000000004	0.044388078630311564
Tvp23bos	0.18000000000000002	0.01014584654407121
Tekt3	0.07	0.003170577045022253
Pmp22	0.9900000000000007	0.061509194673431744
Hs3st3b1	0.2700000000000001	0.015852885225111267
Cox10	0.7100000000000004	0.04375396322130711
2810001G20Rik	0.7300000000000004	0.04502219403931602
Hs3st3a1	0.2800000000000001	0.016487000634115716
Elac2	0.6500000000000004	0.03994927076728041
Arhgap44	1.0300000000000007	0.06404565630944954
Map2k4	0.9700000000000006	0.06024096385542284
Zkscan6	0.5600000000000003	0.034242232086240346
Dnah9	0.7000000000000004	0.04311984781230266
Shisa6	1.6200000000000012	0.10145846544071216
Pirt	0.18000000000000002	0.01014584654407121
Tmem238l	0.02	0.0
Tmem220	0.25000000000000006	0.014584654407102366
Adprm	0.7100000000000004	0.04375396322130711
Sco1	0.6000000000000003	0.03677869372225815
Myh3	0.5000000000000002	0.03043753963221364
2310065F04Rik	0.02	0.0
Myh2	0.24000000000000007	0.013950538998097917
Myh1	0.15	0.008243500317057856
Myhas	0.24000000000000007	0.013950538998097917
Myh4	0.16	0.008877615726062308
Myh8	0.23000000000000007	0.013316423589093466
Myh13	0.19000000000000003	0.010779961953075661
Gas7	0.9500000000000006	0.05897273303741394
Glp2r	0.2800000000000001	0.016487000634115716
Rcvrn	0.15	0.008243500317057856
Gsg1l2	0.02	0.0
Usp43	0.4200000000000002	0.025364616360178033
Cfap52	0.5100000000000002	0.03107165504121809
Stx8	0.8500000000000005	0.052631578947369424
C78197	0.09	0.004438807863031153
Ntn1	0.5400000000000003	0.03297400126823144
Pik3r5	0.35000000000000014	0.020925808497146876
Pik3r6	0.4300000000000002	0.025998731769182486
Mfsd6l	0.02	0.0
Ccdc42os	0.02	0.0
Ccdc42	0.5500000000000003	0.03360811667723589
Myh10	1.0100000000000007	0.06277742549144065
Ndel1	0.8600000000000005	0.05326569435637388
Odf4	0.02	0.0
Arhgef15	0.6900000000000004	0.04248573240329821
Slc25a35	0.48000000000000026	0.02916930881420474
Rangrf	0.6700000000000004	0.04121750158528931
Pfas	0.5600000000000003	0.034242232086240346
Ctc1	0.7100000000000004	0.04375396322130711
Aurkb	0.11999999999999998	0.006341154090044504
9330160F10Rik	0.4200000000000002	0.025364616360178033
Borcs6	0.7600000000000005	0.04692454026632937
Tmem107	0.9000000000000006	0.05580215599239168
Vamp2	1.0200000000000007	0.0634115409004451
Per1	0.7800000000000005	0.04819277108433827
9130213A22Rik	0.2900000000000001	0.01712111604312017
Hes7	0.3300000000000001	0.019657577679137974
Aloxe3	0.5400000000000003	0.03297400126823144
Alox12b	0.4200000000000002	0.025364616360178033
Alox8	0.4400000000000002	0.026632847178186935
Gucy2e	0.4200000000000002	0.025364616360178033
Cntrob	0.5200000000000002	0.03170577045022254
Trappc1	0.8400000000000005	0.05199746353836498
Kcnab3	1.2000000000000008	0.07482561826252522
Kcnab3os	0.05	0.0019023462270133518
Chd3os	1.300000000000001	0.08116677235256972
Chd3	1.1200000000000008	0.06975269499048961
Cyb5d1	0.2900000000000001	0.01712111604312017
Naa38	0.8400000000000005	0.05199746353836498
Tmem88	0.6000000000000003	0.03677869372225815
Kdm6b	0.6900000000000004	0.04248573240329821
Kdm6bos	0.02	0.0
Dnah2	0.36000000000000015	0.021559923906151326
Dnah2os	0.16	0.008877615726062308
Efnb3	0.8400000000000005	0.05199746353836498
Wrap53	0.6400000000000003	0.039315155358275955
Trp53	0.7200000000000004	0.044388078630311564
Atp1b2	0.8100000000000005	0.05009511731135162
Shbg	0.02	0.0
Sat2	0.6600000000000004	0.040583386176284854
Fxr2	0.8000000000000005	0.049461001902347174
Sox15	0.17	0.009511731135066759
Mpdu1	0.7800000000000005	0.04819277108433827
Cd68	0.6400000000000003	0.039315155358275955
Eif4a1	0.7800000000000005	0.04819277108433827
Senp3	0.8100000000000005	0.05009511731135162
Tnfsf13os	0.22000000000000006	0.012682308180089015
Tnfsfm13	0.24000000000000007	0.013950538998097917
Tnfsf12	0.5700000000000003	0.0348763474952448
Polr2a	0.7400000000000004	0.04565630944832046
Slc35g3	0.09999999999999999	0.005072923272035603
Zbtb4	0.7400000000000004	0.04565630944832046
Chrnb1	0.21000000000000005	0.012048192771084563
Fgf11	0.7300000000000004	0.04502219403931602
Tmem102	0.09	0.004438807863031153
Spem1	0.03	0.0006341154090044504
Nlgn2	0.9500000000000006	0.05897273303741394
Tmem256	0.7600000000000005	0.04692454026632937
Plscr3	0.6300000000000003	0.0386810399492715
Tnk1	0.02	0.0
Kctd11	0.4400000000000002	0.026632847178186935
Acap1	0.02	0.0
2810408A11Rik	0.17	0.009511731135066759
Neurl4	0.8500000000000005	0.052631578947369424
Gps2	0.7000000000000004	0.04311984781230266
Eif5a	0.8200000000000005	0.05072923272035607
Ybx2	0.37000000000000016	0.02219403931515578
Slc2a4	0.37000000000000016	0.02219403931515578
Cldn7	0.02	0.0
Elp5	0.9500000000000006	0.05897273303741394
Ctdnep1	0.7800000000000005	0.04819277108433827
Gabarap	0.7000000000000004	0.04311984781230266
Phf23	0.7300000000000004	0.04502219403931602
Dvl2	0.6200000000000003	0.03804692454026705
Acadvl	0.6900000000000004	0.04248573240329821
Dlg4	1.0600000000000007	0.06594800253646291
Asgr1	0.26000000000000006	0.015218769816106818
Mgl2	0.20000000000000004	0.011414077362080112
Clec10a	0.22000000000000006	0.012682308180089015
Slc16a11	0.6300000000000003	0.0386810399492715
Slc16a13	0.47000000000000025	0.02853519340520029
Bcl6b	0.3100000000000001	0.01838934686112907
0610010K14Rik	0.7400000000000004	0.04565630944832046
Gm21988	0.49000000000000027	0.029803424223209193
Rnasek	0.3100000000000001	0.01838934686112907
Alox12	0.2700000000000001	0.015852885225111267
Alox12e	0.03	0.0006341154090044504
Alox15	0.02	0.0
Pelp1	0.7200000000000004	0.044388078630311564
Arrb2	0.9600000000000006	0.05960684844641839
Med11	0.6800000000000004	0.04185161699429376
Cxcl16	0.3300000000000001	0.019657577679137974
Zmynd15	0.060000000000000005	0.0025364616360178025
Tm4sf5	0.4400000000000002	0.026632847178186935
Vmo1	0.15	0.008243500317057856
Psmb6	0.7100000000000004	0.04375396322130711
Pld2	0.6500000000000004	0.03994927076728041
Mink1	0.9400000000000006	0.058338617628409487
Chrne	0.04	0.001268230818008901
Slc25a11	0.9300000000000006	0.057704502219405034
Rnf167	0.7800000000000005	0.04819277108433827
Pfn1	0.7100000000000004	0.04375396322130711
Gm12319	0.02	0.0
Eno3	0.5500000000000003	0.03360811667723589
Spag7	0.8400000000000005	0.05199746353836498
Camta2	1.1400000000000008	0.0710209258084985
Inca1	0.49000000000000027	0.029803424223209193
Kif1c	0.7000000000000004	0.04311984781230266
Gm12320	0.02	0.0
Zfp3	0.5900000000000003	0.0361445783132537
Scimp	0.05	0.0019023462270133518
Rabep1	0.8700000000000006	0.05389980976537833
Nup88	0.7200000000000004	0.044388078630311564
C1qbp	0.7700000000000005	0.04755865567533382
Dhx33	0.8400000000000005	0.05199746353836498
Derl2	0.6800000000000004	0.04185161699429376
Mis12	0.6200000000000003	0.03804692454026705
6330403K07Rik	1.6200000000000012	0.10145846544071216
Gm12326	0.45000000000000023	0.027266962587191388
Wscd1	0.8700000000000006	0.05389980976537833
Aipl1	0.02	0.0
Pimreg	0.23000000000000007	0.013316423589093466
Pitpnm3	0.8100000000000005	0.05009511731135162
4933427D14Rik	0.6300000000000003	0.0386810399492715
Gm43951	0.02	0.0
Txndc17	0.8500000000000005	0.052631578947369424
Med31	0.7100000000000004	0.04375396322130711
Slc13a5	0.5500000000000003	0.03360811667723589
Xaf1	0.7100000000000004	0.04375396322130711
Tekt1	0.8100000000000005	0.05009511731135162
Smtnl2	0.4000000000000002	0.02409638554216913
Ggt6	0.02	0.0
Mybbp1a	0.7500000000000004	0.046290424857324916
Spns2	0.7700000000000005	0.04755865567533382
Spns3	0.22000000000000006	0.012682308180089015
Ube2g1	0.8000000000000005	0.049461001902347174
Ankfy1	0.7500000000000004	0.046290424857324916
Cyb5d2	0.6300000000000003	0.0386810399492715
Zzef1	0.7200000000000004	0.044388078630311564
Atp2a3	0.5400000000000003	0.03297400126823144
P2rx1	0.21000000000000005	0.012048192771084563
4732414G09Rik	0.46000000000000024	0.027901077996195837
Camkk1	1.2000000000000008	0.07482561826252522
Ncbp3	0.6000000000000003	0.03677869372225815
Itgae	0.26000000000000006	0.015218769816106818
Haspin	0.08	0.003804692454026703
P2rx5	0.2900000000000001	0.01712111604312017
Emc6	0.7700000000000005	0.04755865567533382
Tax1bp3	0.6500000000000004	0.03994927076728041
Ctns	0.6000000000000003	0.03677869372225815
Shpk	0.48000000000000026	0.02916930881420474
Trpv1	0.02	0.0
Trpv3	0.15	0.008243500317057856
Aspa	1.6200000000000012	0.10145846544071216
Rap1gap2	1.1500000000000008	0.07165504121750296
Ccdc92b	0.6200000000000003	0.03804692454026705
Cluh	0.7500000000000004	0.046290424857324916
Pafah1b1	0.8300000000000005	0.051363348129360525
Mettl16	0.6900000000000004	0.04248573240329821
Mnt	0.7200000000000004	0.044388078630311564
Sgsm2	0.8000000000000005	0.049461001902347174
Tsr1	0.6600000000000004	0.040583386176284854
Srr	0.8200000000000005	0.05072923272035607
Smg6	0.7100000000000004	0.04375396322130711
Hic1	0.4200000000000002	0.025364616360178033
Ovca2	0.5600000000000003	0.034242232086240346
Rtn4rl1	1.1800000000000008	0.07355738744451631
Smyd4	0.6400000000000003	0.039315155358275955
Serpinf1	0.7100000000000004	0.04375396322130711
Serpinf2	0.10999999999999999	0.0057070386810400536
Wdr81	0.6800000000000004	0.04185161699429376
Tlcd2	0.21000000000000005	0.012048192771084563
Prpf8	0.8800000000000006	0.05453392517438278
Rilp	0.47000000000000025	0.02853519340520029
Scarf1	0.2900000000000001	0.01712111604312017
Gm45606	0.5600000000000003	0.034242232086240346
Slc43a2	0.7100000000000004	0.04375396322130711
Pitpna	0.8500000000000005	0.052631578947369424
Inpp5k	0.7300000000000004	0.04502219403931602
Myo1c	0.5800000000000003	0.035510462904249245
Crk	0.7600000000000005	0.04692454026632937
Ywhae	0.7100000000000004	0.04375396322130711
Doc2b	0.9400000000000006	0.058338617628409487
Gm16075	0.22000000000000006	0.012682308180089015
1700016K19Rik	0.6900000000000004	0.04248573240329821
Rflnb	0.6500000000000004	0.03994927076728041
Vps53	0.8400000000000005	0.05199746353836498
Glod4	0.6300000000000003	0.0386810399492715
Fam57a	0.7400000000000004	0.04565630944832046
Gemin4	0.34000000000000014	0.020291693088142423
Dbil5	0.36000000000000015	0.021559923906151326
Mrm3	0.6800000000000004	0.04185161699429376
Nxn	0.7300000000000004	0.04502219403931602
Timm22	0.8100000000000005	0.05009511731135162
Abr	1.300000000000001	0.08116677235256972
Bhlha9	0.48000000000000026	0.02916930881420474
Tusc5	0.16	0.008877615726062308
Gosr1	0.6100000000000003	0.0374128091312626
Cpd	0.7200000000000004	0.044388078630311564
Tmigd1	0.02	0.0
Blmh	0.8500000000000005	0.052631578947369424
Slc6a4	0.03	0.0006341154090044504
Nsrp1	0.6300000000000003	0.0386810399492715
Efcab5	0.3200000000000001	0.01902346227013352
Ssh2	0.6800000000000004	0.04185161699429376
Coro6	0.7100000000000004	0.04375396322130711
Ankrd13b	0.7400000000000004	0.04565630944832046
2210008F06Rik	0.5400000000000003	0.03297400126823144
Git1	0.7600000000000005	0.04692454026632937
Trp53i13	0.6300000000000003	0.0386810399492715
Abhd15	0.16	0.008877615726062308
Taok1	0.7700000000000005	0.04755865567533382
Nufip2	0.7200000000000004	0.044388078630311564
Cryba1	0.02	0.0
Myo18a	0.7600000000000005	0.04692454026632937
Pipox	0.45000000000000023	0.027266962587191388
Gm11190	0.02	0.0
Sez6	1.2300000000000009	0.07672796448953857
Phf12	0.6900000000000004	0.04248573240329821
Dhrs13os	0.22000000000000006	0.012682308180089015
Dhrs13	0.6500000000000004	0.03994927076728041
Flot2	0.8600000000000005	0.05326569435637388
Eral1	0.6800000000000004	0.04185161699429376
Fam222b	0.7100000000000004	0.04375396322130711
Traf4	0.6500000000000004	0.03994927076728041
Nek8	0.4100000000000002	0.024730500951173583
Tlcd1	0.6800000000000004	0.04185161699429376
Rab34	0.7000000000000004	0.04311984781230266
Proca1	0.5500000000000003	0.03360811667723589
Supt6	0.8700000000000006	0.05389980976537833
Sdf2	0.8300000000000005	0.051363348129360525
2610507B11Rik	0.7900000000000005	0.04882688649334272
BC030499	0.48000000000000026	0.02916930881420474
Spag5	0.5300000000000002	0.032339885859226994
Aldoc	0.5700000000000003	0.0348763474952448
Pigs	0.8000000000000005	0.049461001902347174
Unc119	0.7600000000000005	0.04692454026632937
Foxn1	0.02	0.0
Slc46a1	0.7100000000000004	0.04375396322130711
Sarm1	0.7200000000000004	0.044388078630311564
Vtn	0.8000000000000005	0.049461001902347174
Sebox	0.47000000000000025	0.02853519340520029
Tmem199	0.8000000000000005	0.049461001902347174
Poldip2	0.8000000000000005	0.049461001902347174
Tnfaip1	0.7200000000000004	0.044388078630311564
Ift20	0.8100000000000005	0.05009511731135162
Tmem97	0.7000000000000004	0.04311984781230266
Nlk	1.2300000000000009	0.07672796448953857
Fam58b	0.7800000000000005	0.04819277108433827
Lyrm9	0.7600000000000005	0.04692454026632937
Nos2	0.12999999999999998	0.006975269499048954
Lgals9	0.5600000000000003	0.034242232086240346
Ksr1	0.9000000000000006	0.05580215599239168
Wsb1	0.8000000000000005	0.049461001902347174
Nf1	0.6700000000000004	0.04121750158528931
AU040972	0.17	0.009511731135066759
Omg	0.7500000000000004	0.046290424857324916
Evi2	0.17	0.009511731135066759
Evi2a	1.7100000000000013	0.10716550412175223
Rab11fip4	0.8200000000000005	0.05072923272035607
Utp6	0.6800000000000004	0.04185161699429376
Suz12	0.6400000000000003	0.039315155358275955
Crlf3	0.5700000000000003	0.0348763474952448
Atad5	0.45000000000000023	0.027266962587191388
Tefm	0.6100000000000003	0.0374128091312626
Adap2	0.2800000000000001	0.016487000634115716
Adap2os	0.02	0.0
Rnf135	0.5000000000000002	0.03043753963221364
Rhot1	0.7800000000000005	0.04819277108433827
Rhbdl3	0.7000000000000004	0.04311984781230266
5730455P16Rik	0.7700000000000005	0.04755865567533382
Zfp207	0.7700000000000005	0.04755865567533382
Psmd11	0.6900000000000004	0.04248573240329821
Cdk5r1	1.350000000000001	0.08433734939759198
Myo1d	0.8500000000000005	0.052631578947369424
Tmem98	1.0400000000000007	0.064679771718454
Asic2	0.9500000000000006	0.05897273303741394
Gm11419	0.02	0.0
Ccl2	0.07	0.003170577045022253
Ccl7	0.02	0.0
Ccl12	0.3300000000000001	0.019657577679137974
Ccl8	0.03	0.0006341154090044504
Gm38577	0.02	0.0
Tmem132e	0.6700000000000004	0.04121750158528931
Cct6b	0.07	0.003170577045022253
Zfp830	0.5600000000000003	0.034242232086240346
Gm11423	0.36000000000000015	0.021559923906151326
Lig3	0.7100000000000004	0.04375396322130711
Rffl	0.7200000000000004	0.044388078630311564
Rad51d	0.6200000000000003	0.03804692454026705
Nle1	0.5600000000000003	0.034242232086240346
Unc45b	0.37000000000000016	0.02219403931515578
Slfn5	0.46000000000000024	0.027901077996195837
Slfn9	0.21000000000000005	0.012048192771084563
Slfn8	0.23000000000000007	0.013316423589093466
Slfn2	0.4400000000000002	0.026632847178186935
Gm20234	0.10999999999999999	0.0057070386810400536
Slfn1	0.12999999999999998	0.006975269499048954
Slfn4	0.03	0.0006341154090044504
Slfn3	0.02	0.0
Pex12	0.6100000000000003	0.0374128091312626
Ap2b1	0.9100000000000006	0.056436271401396135
Rasl10b	1.0000000000000007	0.0621433100824362
Gas2l2	0.02	0.0
1700020L24Rik	0.22000000000000006	0.012682308180089015
Mmp28	0.10999999999999999	0.0057070386810400536
Taf15	0.6800000000000004	0.04185161699429376
Ccl5	0.5800000000000003	0.035510462904249245
Ccl9	0.47000000000000025	0.02853519340520029
Ccl6	0.5100000000000002	0.03107165504121809
Ccl3	0.24000000000000007	0.013950538998097917
Ccl4	0.2700000000000001	0.015852885225111267
Wfdc17	0.3900000000000002	0.02346227013316468
Wfdc18	0.7300000000000004	0.04502219403931602
Wfdc21	0.17	0.009511731135066759
Heatr6	0.5800000000000003	0.035510462904249245
Hnf1b	0.37000000000000016	0.02219403931515578
Ddx52	0.7000000000000004	0.04311984781230266
Synrg	0.7300000000000004	0.04502219403931602
Dusp14	1.1200000000000008	0.06975269499048961
Tada2a	0.6000000000000003	0.03677869372225815
Acaca	0.7300000000000004	0.04502219403931602
Aatf	0.6000000000000003	0.03677869372225815
Lhx1	0.15	0.008243500317057856
Lhx1os	0.5900000000000003	0.0361445783132537
1700109G15Rik	0.02	0.0
Gm11431	0.04	0.001268230818008901
Mrm1	0.6100000000000003	0.0374128091312626
Dhrs11	0.5100000000000002	0.03107165504121809
Ggnbp2	0.8300000000000005	0.051363348129360525
Pigw	0.4200000000000002	0.025364616360178033
Myo19	0.4300000000000002	0.025998731769182486
Znhit3	0.8900000000000006	0.05516804058338723
Car4	1.0800000000000007	0.0672162333544718
Usp32	0.9400000000000006	0.058338617628409487
1700125H20Rik	0.15	0.008243500317057856
Appbp2	0.7200000000000004	0.044388078630311564
Appbp2os	0.05	0.0019023462270133518
Ppm1d	0.6200000000000003	0.03804692454026705
Bcas3	0.7800000000000005	0.04819277108433827
Tbx2	0.46000000000000024	0.027901077996195837
Tbx4	0.03	0.0006341154090044504
Brip1	0.060000000000000005	0.0025364616360178025
Brip1os	0.6400000000000003	0.039315155358275955
Ints2	0.6200000000000003	0.03804692454026705
Med13	0.7200000000000004	0.044388078630311564
Rnft1	0.6700000000000004	0.04121750158528931
Tubd1	0.5100000000000002	0.03107165504121809
Vmp1	0.7100000000000004	0.04375396322130711
Ptrh2	0.7000000000000004	0.04311984781230266
Cltc	0.7800000000000005	0.04819277108433827
Dhx40	0.7300000000000004	0.04502219403931602
Ypel2	0.7500000000000004	0.046290424857324916
Gdpd1	0.8300000000000005	0.051363348129360525
Smg8	0.6700000000000004	0.04121750158528931
Prr11	0.13999999999999999	0.007609384908053405
Ska2	0.6900000000000004	0.04248573240329821
Trim37	0.8800000000000006	0.05453392517438278
Ppm1e	1.0700000000000007	0.06658211794546735
Rad51c	0.47000000000000025	0.02853519340520029
Tex14	0.10999999999999999	0.0057070386810400536
Sept4	1.9100000000000015	0.11984781230184124
Hsf5	0.17	0.009511731135066759
Rnf43	0.37000000000000016	0.02219403931515578
Supt4a	0.9500000000000006	0.05897273303741394
Mir142hg	0.05	0.0019023462270133518
Tspoap1	0.9600000000000006	0.05960684844641839
Mpo	0.02	0.0
Lpo	0.3300000000000001	0.019657577679137974
Mks1	0.4400000000000002	0.026632847178186935
Epx	0.24000000000000007	0.013950538998097917
Olfr464	0.20000000000000004	0.011414077362080112
Dynll2	0.7100000000000004	0.04375396322130711
Gm11508	0.02	0.0
2010015M23Rik	0.4400000000000002	0.026632847178186935
Srsf1	0.8800000000000006	0.05453392517438278
Gm15892	0.25000000000000006	0.014584654407102366
Vezf1	0.7500000000000004	0.046290424857324916
Cuedc1	0.6600000000000004	0.040583386176284854
Mrps23	0.8000000000000005	0.049461001902347174
Gm38534	0.07	0.003170577045022253
Ccdc182	0.02	0.0
Msi2	0.7500000000000004	0.046290424857324916
Gm15893	0.11999999999999998	0.006341154090044504
C030037D09Rik	0.4300000000000002	0.025998731769182486
Akap1	0.7800000000000005	0.04819277108433827
Scpep1	0.6400000000000003	0.039315155358275955
Coil	0.7500000000000004	0.046290424857324916
Trim25	0.5900000000000003	0.0361445783132537
Dgke	0.8900000000000006	0.05516804058338723
Dgkeos	0.22000000000000006	0.012682308180089015
Gm525	0.02	0.0
Nog	0.6900000000000004	0.04248573240329821
Ankfn1	0.08	0.003804692454026703
Pctp	0.3200000000000001	0.01902346227013352
Tmem100	0.6400000000000003	0.039315155358275955
Gm45716	0.7500000000000004	0.046290424857324916
Mmd	1.420000000000001	0.08877615726062314
Hlf	1.280000000000001	0.07989854153456083
Stxbp4	0.6200000000000003	0.03804692454026705
Cox11	0.8000000000000005	0.049461001902347174
Tom1l1	0.6000000000000003	0.03677869372225815
4930405D11Rik	0.02	0.0
Car10	1.290000000000001	0.08053265694356528
Utp18	0.6800000000000004	0.04185161699429376
Mbtd1	0.6800000000000004	0.04185161699429376
Nme2	0.6300000000000003	0.0386810399492715
Gm20390	0.02	0.0
Nme1	1.0100000000000007	0.06277742549144065
Spag9	0.7300000000000004	0.04502219403931602
Tob1	0.8600000000000005	0.05326569435637388
Wfikkn2	0.4100000000000002	0.024730500951173583
Luc7l3	0.8700000000000006	0.05389980976537833
Ankrd40	0.7000000000000004	0.04311984781230266
Abcc3	0.3200000000000001	0.01902346227013352
Cacna1g	1.0200000000000007	0.0634115409004451
Spata20	0.19000000000000003	0.010779961953075661
Epn3	1.0600000000000007	0.06594800253646291
Mycbpap	0.4300000000000002	0.025998731769182486
Rsad1	0.6000000000000003	0.03677869372225815
Acsf2	0.5100000000000002	0.03107165504121809
Chad	0.19000000000000003	0.010779961953075661
Lrrc59	0.7600000000000005	0.04692454026632937
Eme1	0.07	0.003170577045022253
Mrpl27	0.8300000000000005	0.051363348129360525
Xylt2	0.7600000000000005	0.04692454026632937
Gm11541	0.02	0.0
Cdc34b	0.02	0.0
Tmem92	0.02	0.0
Col1a1	0.5400000000000003	0.03297400126823144
Sgca	0.19000000000000003	0.010779961953075661
Ppp1r9b	0.9800000000000006	0.06087507926442729
Samd14	0.7500000000000004	0.046290424857324916
Pdk2	0.7900000000000005	0.04882688649334272
Gm11513	0.07	0.003170577045022253
Itga3	0.6600000000000004	0.040583386176284854
Dlx3	0.02	0.0
Dlx4	0.12999999999999998	0.006975269499048954
Dlx4os	0.04	0.001268230818008901
Kat7	0.8100000000000005	0.05009511731135162
Gm11520	0.02	0.0
Fam117a	0.5300000000000002	0.032339885859226994
Slc35b1	0.8300000000000005	0.051363348129360525
Spop	0.7200000000000004	0.044388078630311564
Nxph3	1.7900000000000014	0.11223842739378784
Ngfr	0.22000000000000006	0.012682308180089015
Phb	0.9200000000000006	0.05707038681040059
Gm26830	0.04	0.001268230818008901
Gm9796	0.34000000000000014	0.020291693088142423
Zfp652os	0.6700000000000004	0.04121750158528931
Zfp652	0.7000000000000004	0.04311984781230266
B130006D01Rik	0.02	0.0
Abi3	0.49000000000000027	0.029803424223209193
Gngt2	0.5600000000000003	0.034242232086240346
Snf8	0.7600000000000005	0.04692454026632937
Ube2z	0.8800000000000006	0.05453392517438278
Atp5g1	0.7900000000000005	0.04882688649334272
Calcoco2	0.02	0.0
Ttll6	0.22000000000000006	0.012682308180089015
Hoxb4	0.02	0.0
Skap1	0.47000000000000025	0.02853519340520029
Gm11537	0.02	0.0
Snx11	0.7900000000000005	0.04882688649334272
Cbx1	0.7900000000000005	0.04882688649334272
Nfe2l1	0.8700000000000006	0.05389980976537833
Copz2	0.6300000000000003	0.0386810399492715
Cdk5rap3	0.7700000000000005	0.04755865567533382
Gm11525	0.02	0.0
Prr15l	0.02	0.0
Pnpo	0.9200000000000006	0.05707038681040059
Sp2	0.6000000000000003	0.03677869372225815
Sp6	0.21000000000000005	0.012048192771084563
Scrn2	0.5400000000000003	0.03297400126823144
Lrrc46	0.45000000000000023	0.027266962587191388
Mrpl10	0.8400000000000005	0.05199746353836498
Osbpl7	0.6200000000000003	0.03804692454026705
Tbx21	0.04	0.001268230818008901
Tbkbp1	0.7500000000000004	0.046290424857324916
Kpnb1	0.7000000000000004	0.04311984781230266
Npepps	0.6900000000000004	0.04248573240329821
Gm11592	0.04	0.001268230818008901
Mrpl45	0.7700000000000005	0.04755865567533382
Gpr179	0.26000000000000006	0.015218769816106818
Socs7	0.7600000000000005	0.04692454026632937
Arhgap23	0.8500000000000005	0.052631578947369424
4933428G20Rik	0.02	0.0
Srcin1	0.7700000000000005	0.04755865567533382
Epop	1.2100000000000009	0.07545973367152967
Mllt6	0.7600000000000005	0.04692454026632937
Cisd3	0.7300000000000004	0.04502219403931602
Pcgf2	0.6600000000000004	0.040583386176284854
Psmb3	0.7500000000000004	0.046290424857324916
Pip4k2b	0.7900000000000005	0.04882688649334272
Cwc25	0.6000000000000003	0.03677869372225815
1700001P01Rik	0.02	0.0
Lasp1	0.7700000000000005	0.04755865567533382
